#Average black hole accretion rate (BHAR) as a function of halo peak mass at z=0 and redshift from Trinity.
#Ref: Zhang et al. (2021)
#z log10(BHAR)@log(Mpeak)=12 log10(BHAR)_16@log(Mpeak)=12 log10(BHAR)_84@log(Mpeak)=12 log10(BHAR)@log(Mpeak)=13 log10(BHAR)_16@log(Mpeak)=13 log10(BHAR)_84@log(Mpeak)=13 log10(BHAR)@log(Mpeak)=14 log10(BHAR)_16@log(Mpeak)=14 log10(BHAR)_84@log(Mpeak)=14 log10(BHAR)@log(Mpeak)=15 log10(BHAR)_16@log(Mpeak)=15 log10(BHAR)_84@log(Mpeak)=15
0.414782 -2.397913 -2.402732 -2.227384 -2.441334 -2.474121 -2.179986 -2.319773 -2.314366 -1.958313 -1.543856 -1.522133 -1.190321
0.411412 -2.401824 -2.406599 -2.230921 -2.447897 -2.480498 -2.185197 -2.320659 -2.314729 -1.959397 -1.545201 -1.522797 -1.190767
0.408050 -2.405734 -2.410467 -2.234459 -2.454460 -2.486875 -2.190408 -2.321545 -2.315092 -1.960481 -1.546545 -1.523462 -1.191212
0.404696 -2.409759 -2.414452 -2.238100 -2.461054 -2.493270 -2.195625 -2.322458 -2.315504 -1.961559 -1.547941 -1.524166 -1.191687
0.401350 -2.413957 -2.418618 -2.241897 -2.467695 -2.499694 -2.200854 -2.323414 -2.315991 -1.962627 -1.549416 -1.524931 -1.192206
0.398012 -2.418155 -2.422784 -2.245694 -2.474336 -2.506117 -2.206082 -2.324370 -2.316479 -1.963694 -1.550891 -1.525695 -1.192726
0.394682 -2.422353 -2.426949 -2.249491 -2.480977 -2.512541 -2.211310 -2.325326 -2.316966 -1.964762 -1.552366 -1.526460 -1.193245
0.391360 -2.426551 -2.431115 -2.253288 -2.487618 -2.518964 -2.216539 -2.326282 -2.317454 -1.965830 -1.553841 -1.527225 -1.193764
0.388046 -2.430750 -2.435281 -2.257085 -2.494259 -2.525388 -2.221767 -2.327238 -2.317941 -1.966898 -1.555316 -1.527990 -1.194284
0.384740 -2.434948 -2.439447 -2.260882 -2.500900 -2.531811 -2.226995 -2.328194 -2.318429 -1.967965 -1.556791 -1.528755 -1.194803
0.381441 -2.439407 -2.443868 -2.264912 -2.507615 -2.538236 -2.232271 -2.329214 -2.318999 -1.969065 -1.558381 -1.529524 -1.195374
0.378151 -2.443895 -2.448318 -2.268966 -2.514339 -2.544660 -2.237553 -2.330242 -2.319579 -1.970169 -1.559983 -1.530293 -1.195950
0.374868 -2.448384 -2.452767 -2.273021 -2.521063 -2.551085 -2.242834 -2.331269 -2.320159 -1.971273 -1.561585 -1.531063 -1.196526
0.371593 -2.452872 -2.457217 -2.277076 -2.527787 -2.557510 -2.248115 -2.332297 -2.320739 -1.972377 -1.563188 -1.531832 -1.197103
0.368326 -2.457360 -2.461667 -2.281130 -2.534511 -2.563934 -2.253397 -2.333324 -2.321318 -1.973481 -1.564790 -1.532602 -1.197679
0.365067 -2.461848 -2.466116 -2.285185 -2.541235 -2.570359 -2.258678 -2.334352 -2.321898 -1.974584 -1.566393 -1.533371 -1.198255
0.361815 -2.466457 -2.470672 -2.289345 -2.547996 -2.576816 -2.263978 -2.335410 -2.322495 -1.975662 -1.568048 -1.534193 -1.198852
0.358572 -2.471241 -2.475383 -2.293659 -2.554812 -2.583319 -2.269304 -2.336513 -2.323118 -1.976702 -1.569782 -1.535090 -1.199479
0.355336 -2.476025 -2.480094 -2.297973 -2.561627 -2.589822 -2.274630 -2.337616 -2.323741 -1.977741 -1.571515 -1.535988 -1.200106
0.352107 -2.480810 -2.484805 -2.302287 -2.568443 -2.596325 -2.279956 -2.338720 -2.324363 -1.978781 -1.573249 -1.536886 -1.200733
0.348887 -2.485594 -2.489516 -2.306601 -2.575259 -2.602828 -2.285282 -2.339823 -2.324986 -1.979821 -1.574982 -1.537784 -1.201360
0.345674 -2.490379 -2.494227 -2.310915 -2.582075 -2.609331 -2.290609 -2.340926 -2.325609 -1.980860 -1.576716 -1.538682 -1.201987
0.342468 -2.495163 -2.498938 -2.315229 -2.588890 -2.615835 -2.295935 -2.342029 -2.326231 -1.981900 -1.578449 -1.539579 -1.202614
0.339271 -2.500222 -2.503917 -2.319777 -2.595796 -2.622419 -2.301228 -2.343204 -2.326874 -1.982888 -1.580305 -1.540742 -1.203319
0.336081 -2.505308 -2.508921 -2.324347 -2.602710 -2.629011 -2.306517 -2.344385 -2.327518 -1.983871 -1.582173 -1.541929 -1.204032
0.332898 -2.510393 -2.513926 -2.328918 -2.609624 -2.635603 -2.311806 -2.345566 -2.328162 -1.984853 -1.584042 -1.543117 -1.204745
0.329723 -2.515479 -2.518931 -2.333488 -2.616538 -2.642195 -2.317096 -2.346748 -2.328806 -1.985836 -1.585910 -1.544305 -1.205458
0.326556 -2.520564 -2.523936 -2.338058 -2.623452 -2.648787 -2.322385 -2.347929 -2.329450 -1.986819 -1.587778 -1.545493 -1.206171
0.323396 -2.525650 -2.528940 -2.342629 -2.630367 -2.655379 -2.327675 -2.349110 -2.330094 -1.987802 -1.589646 -1.546681 -1.206883
0.320244 -2.530839 -2.534044 -2.347268 -2.637325 -2.662037 -2.332989 -2.350325 -2.330740 -1.988771 -1.591572 -1.548012 -1.207618
0.317099 -2.536175 -2.539287 -2.352003 -2.644346 -2.668788 -2.338337 -2.351587 -2.331390 -1.989721 -1.593581 -1.549546 -1.208383
0.313962 -2.541511 -2.544530 -2.356739 -2.651366 -2.675539 -2.343685 -2.352849 -2.332040 -1.990672 -1.595589 -1.551079 -1.209149
0.310832 -2.546847 -2.549773 -2.361474 -2.658387 -2.682290 -2.349034 -2.354111 -2.332689 -1.991622 -1.597597 -1.552612 -1.209914
0.307710 -2.552182 -2.555017 -2.366210 -2.665408 -2.689041 -2.354382 -2.355373 -2.333339 -1.992573 -1.599606 -1.554146 -1.210679
0.304595 -2.557518 -2.560260 -2.370945 -2.672428 -2.695792 -2.359731 -2.356636 -2.333989 -1.993523 -1.601614 -1.555679 -1.211445
0.301487 -2.562854 -2.565503 -2.375681 -2.679449 -2.702543 -2.365079 -2.357898 -2.334639 -1.994474 -1.603622 -1.557212 -1.212210
0.298387 -2.568432 -2.570976 -2.380580 -2.686571 -2.709330 -2.370625 -2.359235 -2.335339 -1.995460 -1.605765 -1.558806 -1.213034
0.295294 -2.574031 -2.576469 -2.385494 -2.693702 -2.716121 -2.376189 -2.360579 -2.336045 -1.996449 -1.607919 -1.560406 -1.213863
0.292209 -2.579630 -2.581963 -2.390407 -2.700833 -2.722912 -2.381752 -2.361923 -2.336750 -1.997438 -1.610072 -1.562005 -1.214692
0.289131 -2.585229 -2.587456 -2.395321 -2.707965 -2.729703 -2.387316 -2.363267 -2.337455 -1.998427 -1.612226 -1.563604 -1.215521
0.286061 -2.590828 -2.592949 -2.400234 -2.715096 -2.736494 -2.392879 -2.364611 -2.338160 -1.999416 -1.614380 -1.565203 -1.216350
0.282997 -2.596428 -2.598442 -2.405148 -2.722227 -2.743285 -2.398443 -2.365955 -2.338866 -2.000405 -1.616534 -1.566803 -1.217179
0.279941 -2.602148 -2.604039 -2.410194 -2.729409 -2.750103 -2.404001 -2.367335 -2.339617 -2.001413 -1.618752 -1.568430 -1.218040
0.276892 -2.608033 -2.609776 -2.415418 -2.736661 -2.756956 -2.409552 -2.368763 -2.340431 -2.002446 -1.621058 -1.570094 -1.218946
0.273851 -2.613917 -2.615513 -2.420642 -2.743913 -2.763810 -2.415102 -2.370191 -2.341244 -2.003480 -1.623363 -1.571759 -1.219851
0.270817 -2.619802 -2.621250 -2.425867 -2.751165 -2.770663 -2.420653 -2.371620 -2.342058 -2.004513 -1.625669 -1.573424 -1.220756
0.267790 -2.625686 -2.626987 -2.431091 -2.758417 -2.777517 -2.426203 -2.373048 -2.342871 -2.005547 -1.627974 -1.575088 -1.221662
0.264770 -2.631571 -2.632725 -2.436315 -2.765669 -2.784370 -2.431754 -2.374476 -2.343685 -2.006581 -1.630279 -1.576753 -1.222567
0.261757 -2.637455 -2.638462 -2.441539 -2.772921 -2.791223 -2.437305 -2.375904 -2.344499 -2.007614 -1.632585 -1.578417 -1.223472
0.258752 -2.643628 -2.644417 -2.447049 -2.780293 -2.798208 -2.442767 -2.377412 -2.345397 -2.008744 -1.635038 -1.580141 -1.224504
0.255753 -2.649822 -2.650389 -2.452580 -2.787674 -2.805202 -2.448224 -2.378925 -2.346302 -2.009881 -1.637502 -1.581869 -1.225546
0.252762 -2.656016 -2.656361 -2.458110 -2.795055 -2.812196 -2.453680 -2.380439 -2.347207 -2.011018 -1.639965 -1.583597 -1.226587
0.249778 -2.662210 -2.662333 -2.463641 -2.802435 -2.819190 -2.459136 -2.381952 -2.348112 -2.012155 -1.642429 -1.585324 -1.227629
0.246801 -2.668405 -2.668305 -2.469172 -2.809816 -2.826184 -2.464592 -2.383466 -2.349017 -2.013291 -1.644893 -1.587052 -1.228671
0.243832 -2.674599 -2.674277 -2.474703 -2.817197 -2.833178 -2.470049 -2.384980 -2.349922 -2.014428 -1.647357 -1.588780 -1.229712
0.240869 -2.680936 -2.680398 -2.480336 -2.824634 -2.840184 -2.475553 -2.386530 -2.350878 -2.015593 -1.649893 -1.590589 -1.230744
0.237913 -2.687460 -2.686714 -2.486101 -2.832143 -2.847206 -2.481119 -2.388129 -2.351900 -2.016793 -1.652522 -1.592503 -1.231765
0.234965 -2.693983 -2.693029 -2.491866 -2.839653 -2.854228 -2.486685 -2.389727 -2.352922 -2.017993 -1.655151 -1.594418 -1.232785
0.232023 -2.700507 -2.699345 -2.497630 -2.847162 -2.861250 -2.492251 -2.391325 -2.353943 -2.019193 -1.657781 -1.596332 -1.233805
0.229088 -2.707030 -2.705660 -2.503395 -2.854672 -2.868272 -2.497818 -2.392924 -2.354965 -2.020393 -1.660410 -1.598246 -1.234826
0.226161 -2.713554 -2.711975 -2.509160 -2.862181 -2.875294 -2.503384 -2.394522 -2.355987 -2.021593 -1.663039 -1.600161 -1.235846
0.223240 -2.720077 -2.718291 -2.514925 -2.869691 -2.882315 -2.508950 -2.396121 -2.357009 -2.022793 -1.665669 -1.602075 -1.236866
0.220326 -2.726949 -2.724995 -2.520911 -2.877341 -2.889477 -2.514676 -2.397801 -2.358131 -2.023989 -1.668463 -1.604155 -1.237877
0.217420 -2.733844 -2.731724 -2.526912 -2.885000 -2.896648 -2.520413 -2.399486 -2.359260 -2.025185 -1.671269 -1.606246 -1.238887
0.214520 -2.740738 -2.738453 -2.532912 -2.892660 -2.903819 -2.526150 -2.401171 -2.360388 -2.026381 -1.674074 -1.608336 -1.239897
0.211627 -2.747632 -2.745183 -2.538912 -2.900319 -2.910989 -2.531887 -2.402856 -2.361517 -2.027577 -1.676879 -1.610427 -1.240907
0.208741 -2.754526 -2.751912 -2.544912 -2.907979 -2.918160 -2.537623 -2.404541 -2.362646 -2.028773 -1.679684 -1.612517 -1.241917
0.205862 -2.761421 -2.758641 -2.550912 -2.915638 -2.925331 -2.543360 -2.406226 -2.363774 -2.029969 -1.682489 -1.614607 -1.242927
0.202989 -2.768497 -2.765535 -2.557073 -2.923366 -2.932521 -2.549123 -2.407950 -2.364946 -2.031157 -1.685377 -1.616820 -1.243989
0.200124 -2.775800 -2.772633 -2.563432 -2.931179 -2.939734 -2.554920 -2.409721 -2.366172 -2.032333 -1.688369 -1.619184 -1.245116
0.197265 -2.783103 -2.779732 -2.569792 -2.938992 -2.946948 -2.560716 -2.411493 -2.367398 -2.033509 -1.691361 -1.621549 -1.246244
0.194413 -2.790405 -2.786831 -2.576152 -2.946805 -2.954162 -2.566513 -2.413264 -2.368624 -2.034685 -1.694353 -1.623913 -1.247371
0.191568 -2.797708 -2.793929 -2.582511 -2.954618 -2.961376 -2.572309 -2.415036 -2.369850 -2.035861 -1.697344 -1.626278 -1.248498
0.188730 -2.805011 -2.801028 -2.588871 -2.962432 -2.968590 -2.578106 -2.416807 -2.371076 -2.037037 -1.700336 -1.628642 -1.249626
0.185899 -2.812314 -2.808127 -2.595230 -2.970245 -2.975803 -2.583902 -2.418579 -2.372301 -2.038213 -1.703328 -1.631007 -1.250753
0.183074 -2.820061 -2.815640 -2.601891 -2.978215 -2.983266 -2.589694 -2.420433 -2.373611 -2.039316 -1.706510 -1.633658 -1.251907
0.180256 -2.827831 -2.823175 -2.608568 -2.986194 -2.990742 -2.595485 -2.422291 -2.374925 -2.040415 -1.709703 -1.636325 -1.253062
0.177445 -2.835601 -2.830710 -2.615245 -2.994173 -2.998217 -2.601277 -2.424150 -2.376240 -2.041513 -1.712895 -1.638991 -1.254217
0.174640 -2.843371 -2.838244 -2.621921 -3.002152 -3.005693 -2.607069 -2.426008 -2.377554 -2.042612 -1.716087 -1.641658 -1.255372
0.171842 -2.851142 -2.845779 -2.628598 -3.010131 -3.013169 -2.612860 -2.427867 -2.378868 -2.043710 -1.719279 -1.644324 -1.256527
0.169051 -2.858912 -2.853314 -2.635275 -3.018110 -3.020645 -2.618652 -2.429725 -2.380182 -2.044809 -1.722472 -1.646991 -1.257682
0.166266 -2.866924 -2.861082 -2.642099 -3.026167 -3.028253 -2.624428 -2.431624 -2.381574 -2.045856 -1.725763 -1.649762 -1.258850
0.163488 -2.875226 -2.869129 -2.649100 -3.034317 -3.036019 -2.630185 -2.433570 -2.383058 -2.046842 -1.729174 -1.652658 -1.260033
0.160717 -2.883528 -2.877175 -2.656101 -3.042467 -3.043786 -2.635943 -2.435516 -2.384543 -2.047828 -1.732584 -1.655555 -1.261216
0.157952 -2.891830 -2.885222 -2.663101 -3.050617 -3.051552 -2.641701 -2.437462 -2.386027 -2.048814 -1.735995 -1.658451 -1.262399
0.155194 -2.900131 -2.893269 -2.670102 -3.058767 -3.059319 -2.647458 -2.439408 -2.387511 -2.049801 -1.739405 -1.661347 -1.263582
0.152442 -2.908433 -2.901315 -2.677103 -3.066917 -3.067085 -2.653216 -2.441354 -2.388996 -2.050787 -1.742816 -1.664244 -1.264765
0.149697 -2.916735 -2.909362 -2.684104 -3.075066 -3.074852 -2.658974 -2.443300 -2.390480 -2.051773 -1.746226 -1.667140 -1.265948
0.146959 -2.925565 -2.917914 -2.691356 -3.083344 -3.082817 -2.664490 -2.445325 -2.392183 -2.052788 -1.749865 -1.670561 -1.267145
0.144227 -2.934417 -2.926487 -2.698619 -3.091627 -3.090791 -2.669995 -2.447353 -2.393894 -2.053805 -1.753512 -1.674004 -1.268343
0.141501 -2.943269 -2.935060 -2.705882 -3.099910 -3.098764 -2.675501 -2.449382 -2.395605 -2.054822 -1.757160 -1.677447 -1.269540
0.138782 -2.952121 -2.943633 -2.713145 -3.108193 -3.106738 -2.681007 -2.451410 -2.397317 -2.055839 -1.760808 -1.680890 -1.270738
0.136070 -2.960973 -2.952206 -2.720408 -3.116476 -3.114711 -2.686513 -2.453438 -2.399028 -2.056856 -1.764455 -1.684333 -1.271936
0.133364 -2.969824 -2.960779 -2.727671 -3.124759 -3.122685 -2.692019 -2.455466 -2.400740 -2.057873 -1.768103 -1.687776 -1.273133
0.130664 -2.978990 -2.969664 -2.735144 -3.133107 -3.130940 -2.697582 -2.457533 -2.402614 -2.058847 -1.771873 -1.691542 -1.274340
0.127971 -2.988515 -2.978909 -2.742858 -3.141529 -3.139519 -2.703211 -2.459643 -2.404675 -2.059771 -1.775784 -1.695678 -1.275557
0.125284 -2.998041 -2.988153 -2.750571 -3.149952 -3.148098 -2.708839 -2.461753 -2.406736 -2.060695 -1.779696 -1.699814 -1.276775
0.122604 -3.007567 -2.997398 -2.758285 -3.158374 -3.156678 -2.714468 -2.463863 -2.408796 -2.061619 -1.783607 -1.703950 -1.277992
0.119930 -3.017092 -3.006642 -2.765999 -3.166797 -3.165257 -2.720097 -2.465973 -2.410857 -2.062543 -1.787518 -1.708086 -1.279210
0.117262 -3.026618 -3.015887 -2.773713 -3.175220 -3.173836 -2.725726 -2.468084 -2.412918 -2.063467 -1.791429 -1.712222 -1.280427
0.114601 -3.036143 -3.025131 -2.781427 -3.183642 -3.182415 -2.731354 -2.470194 -2.414979 -2.064391 -1.795340 -1.716358 -1.281645
0.111946 -3.046510 -3.035203 -2.789565 -3.192140 -3.192011 -2.736647 -2.472379 -2.417353 -2.065239 -1.799536 -1.720893 -1.282879
0.109297 -3.056902 -3.045301 -2.797716 -3.200640 -3.201637 -2.741930 -2.474566 -2.419736 -2.066086 -1.803740 -1.725441 -1.284114
0.106655 -3.067294 -3.055398 -2.805867 -3.209140 -3.211264 -2.747212 -2.476754 -2.422120 -2.066933 -1.807944 -1.729988 -1.285348
0.104019 -3.077686 -3.065495 -2.814018 -3.217640 -3.220890 -2.752494 -2.478941 -2.424503 -2.067779 -1.812148 -1.734536 -1.286583
0.101389 -3.088078 -3.075592 -2.822169 -3.226140 -3.230517 -2.757777 -2.481128 -2.426886 -2.068626 -1.816352 -1.739084 -1.287818
0.098766 -3.098471 -3.085690 -2.830320 -3.234640 -3.240144 -2.763059 -2.483316 -2.429270 -2.069472 -1.820556 -1.743631 -1.289052
0.096149 -3.107002 -3.094101 -2.837857 -3.243017 -3.247785 -2.769081 -2.485364 -2.430637 -2.070627 -1.824102 -1.746082 -1.290228
0.093538 -3.113476 -3.100649 -2.844717 -3.251258 -3.253232 -2.775920 -2.487257 -2.430882 -2.072122 -1.826920 -1.746214 -1.291337
0.090933 -3.119951 -3.107196 -2.851576 -3.259498 -3.258680 -2.782758 -2.489151 -2.431127 -2.073617 -1.829738 -1.746347 -1.292447
0.088334 -3.126426 -3.113744 -2.858436 -3.267739 -3.264127 -2.789597 -2.491045 -2.431372 -2.075111 -1.832556 -1.746480 -1.293556
0.085742 -3.132900 -3.120292 -2.865295 -3.275980 -3.269574 -2.796436 -2.492939 -2.431617 -2.076606 -1.835374 -1.746613 -1.294666
0.083156 -3.139375 -3.126840 -2.872154 -3.284221 -3.275021 -2.803275 -2.494833 -2.431862 -2.078101 -1.838192 -1.746746 -1.295776
0.080576 -3.145849 -3.133387 -2.879014 -3.292462 -3.280469 -2.810113 -2.496727 -2.432107 -2.079596 -1.841010 -1.746879 -1.296885
0.078002 -3.157366 -3.144627 -2.887696 -3.301496 -3.289821 -2.815352 -2.499084 -2.435132 -2.079749 -1.845640 -1.750581 -1.297963
0.075434 -3.168984 -3.155961 -2.896416 -3.310547 -3.299252 -2.820559 -2.501450 -2.438213 -2.079875 -1.850306 -1.754355 -1.299041
0.072872 -3.180602 -3.167294 -2.905135 -3.319597 -3.308683 -2.825766 -2.503817 -2.441294 -2.080001 -1.854973 -1.758129 -1.300118
0.070317 -3.192220 -3.178628 -2.913854 -3.328648 -3.318114 -2.830973 -2.506183 -2.444375 -2.080128 -1.859639 -1.761903 -1.301196
0.067768 -3.203838 -3.189962 -2.922573 -3.337698 -3.327545 -2.836180 -2.508549 -2.447456 -2.080254 -1.864305 -1.765676 -1.302273
0.065224 -3.215456 -3.201295 -2.931293 -3.346748 -3.336976 -2.841387 -2.510916 -2.450537 -2.080380 -1.868971 -1.769450 -1.303350
0.062687 -3.227318 -3.212705 -2.939798 -3.355673 -3.346271 -2.845524 -2.513304 -2.453833 -2.080877 -1.873814 -1.775338 -1.304502
0.060156 -3.239439 -3.224194 -2.948078 -3.364463 -3.355423 -2.848524 -2.515716 -2.457357 -2.081769 -1.878846 -1.783468 -1.305732
0.057630 -3.251560 -3.235683 -2.956357 -3.373253 -3.364575 -2.851523 -2.518129 -2.460881 -2.082660 -1.883877 -1.791599 -1.306961
0.055111 -3.263681 -3.247172 -2.964637 -3.382043 -3.373726 -2.854523 -2.520541 -2.464404 -2.083552 -1.888908 -1.799730 -1.308191
0.052598 -3.275802 -3.258661 -2.972916 -3.390833 -3.382878 -2.857523 -2.522953 -2.467928 -2.084443 -1.893939 -1.807860 -1.309421
0.050091 -3.287923 -3.270151 -2.981195 -3.399623 -3.392030 -2.860523 -2.525365 -2.471452 -2.085335 -1.898970 -1.815991 -1.310651
0.047589 -3.300044 -3.281640 -2.989475 -3.408413 -3.401182 -2.863523 -2.527777 -2.474976 -2.086226 -1.904002 -1.824121 -1.311880
0.045094 -3.313822 -3.295261 -2.999765 -3.417415 -3.414577 -2.869778 -2.530277 -2.479309 -2.086737 -1.909476 -1.834962 -1.313182
0.042605 -3.327616 -3.308903 -3.010076 -3.426418 -3.428015 -2.876065 -2.532777 -2.483650 -2.087243 -1.914954 -1.845829 -1.314484
0.040121 -3.341411 -3.322545 -3.020386 -3.435422 -3.441453 -2.882352 -2.535277 -2.487991 -2.087749 -1.920432 -1.856696 -1.315786
0.037644 -3.355206 -3.336187 -3.030696 -3.444426 -3.454890 -2.888640 -2.537778 -2.492332 -2.088256 -1.925911 -1.867563 -1.317088
0.035172 -3.369000 -3.349829 -3.041007 -3.453429 -3.468328 -2.894927 -2.540278 -2.496673 -2.088762 -1.931389 -1.878430 -1.318389
0.032706 -3.382795 -3.363471 -3.051317 -3.462433 -3.481766 -2.901214 -2.542779 -2.501014 -2.089269 -1.936867 -1.889297 -1.319691
0.030247 -3.397813 -3.378199 -3.061715 -3.471177 -3.498021 -2.905790 -2.545300 -2.505387 -2.089676 -1.942597 -1.898725 -1.320827
0.027793 -3.414079 -3.394032 -3.072204 -3.479658 -3.517148 -2.908622 -2.547842 -2.509793 -2.089981 -1.948582 -1.906688 -1.321793
0.025344 -3.430344 -3.409866 -3.082692 -3.488138 -3.536274 -2.911453 -2.550384 -2.514199 -2.090287 -1.954567 -1.914650 -1.322760
0.022902 -3.446609 -3.425699 -3.093180 -3.496618 -3.555401 -2.914285 -2.552927 -2.518605 -2.090593 -1.960552 -1.922612 -1.323726
0.020466 -3.462875 -3.441533 -3.103668 -3.505099 -3.574528 -2.917117 -2.555469 -2.523012 -2.090899 -1.966538 -1.930575 -1.324692
0.018035 -3.479140 -3.457366 -3.114157 -3.513579 -3.593655 -2.919948 -2.558011 -2.527418 -2.091205 -1.972523 -1.938537 -1.325658
0.015610 -3.495406 -3.473200 -3.124645 -3.522059 -3.612782 -2.922780 -2.560554 -2.531824 -2.091510 -1.978508 -1.946499 -1.326624
