#Average average black hole accretion rate (BHAR) to star formation rate (SFR) ratio as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR/SFR)
0.086147 14.250000 -1.645318
0.086147 14.300000 -1.585407
0.086147 14.350000 -1.525279
0.086147 14.400000 -1.465152
0.086147 14.450000 -1.405024
0.086147 14.500000 -1.344896
0.086147 14.550000 -1.284700
0.086147 14.600000 -1.224503
0.086147 14.650000 -1.164306
0.086147 14.700000 -1.104109
0.086147 14.750000 -1.044003
0.086147 14.800000 -0.983897
0.086147 14.850000 -0.923791
0.086147 14.900000 -0.863684
0.086147 14.950000 -0.803788
0.080525 11.000000 -3.615907
0.080525 11.050000 -3.574160
0.080525 11.100000 -3.532414
0.080525 11.150000 -3.503254
0.080525 11.200000 -3.474093
0.080525 11.250000 -3.444933
0.080525 11.300000 -3.415773
0.080525 11.350000 -3.401070
0.080525 11.400000 -3.386367
0.080525 11.450000 -3.371665
0.080525 11.500000 -3.356961
0.080525 11.550000 -3.352066
0.080525 11.600000 -3.347170
0.080525 11.650000 -3.342274
0.080525 11.700000 -3.337378
0.080525 11.750000 -3.338138
0.080525 11.800000 -3.338897
0.080525 11.850000 -3.339657
0.080525 11.900000 -3.340418
0.080525 11.950000 -3.348605
0.080525 12.000000 -3.356792
0.080525 12.050000 -3.364980
0.080525 12.100000 -3.373167
0.080525 12.150000 -3.389785
0.080525 12.200000 -3.406404
0.080525 12.250000 -3.423022
0.080525 12.300000 -3.439641
0.080525 12.350000 -3.459277
0.080525 12.400000 -3.478913
0.080525 12.450000 -3.498550
0.080525 12.500000 -3.518186
0.080525 12.550000 -3.520663
0.080525 12.600000 -3.523140
0.080525 12.650000 -3.525618
0.080525 12.700000 -3.528095
0.080525 12.750000 -3.488828
0.080525 12.800000 -3.449561
0.080525 12.850000 -3.410294
0.080525 12.900000 -3.371026
0.080525 12.950000 -3.303195
0.080525 13.000000 -3.235362
0.080525 13.050000 -3.167530
0.080525 13.100000 -3.099698
0.080525 13.150000 -3.028631
0.080525 13.200000 -2.957563
0.080525 13.250000 -2.886495
0.080525 13.300000 -2.815428
0.080525 13.350000 -2.749389
0.080525 13.400000 -2.683351
0.080525 13.450000 -2.617313
0.080525 13.500000 -2.551275
0.080525 13.550000 -2.489475
0.080525 13.600000 -2.427676
0.080525 13.650000 -2.365877
0.080525 13.700000 -2.304078
0.080525 13.750000 -2.244198
0.080525 13.800000 -2.184319
0.080525 13.850000 -2.124439
0.080525 13.900000 -2.064558
0.080525 13.950000 -2.005133
0.080525 14.000000 -1.945708
0.080525 14.050000 -1.886282
0.080525 14.100000 -1.826857
0.080525 14.150000 -1.767256
0.080525 14.200000 -1.707656
0.080525 14.250000 -1.648057
0.080525 14.300000 -1.588456
0.080525 14.350000 -1.528605
0.080525 14.400000 -1.468756
0.080525 14.450000 -1.408905
0.080525 14.500000 -1.349055
0.080525 14.550000 -1.289101
0.080525 14.600000 -1.229147
0.080525 14.650000 -1.169194
0.080525 14.700000 -1.109240
0.080525 14.750000 -1.049347
0.080525 14.800000 -0.989455
0.080525 14.850000 -0.929562
0.080525 14.900000 -0.869670
0.080525 14.950000 -0.809965
0.074989 11.000000 -3.617077
0.074989 11.050000 -3.575767
0.074989 11.100000 -3.534457
0.074989 11.150000 -3.505972
0.074989 11.200000 -3.477488
0.074989 11.250000 -3.449002
0.074989 11.300000 -3.420517
0.074989 11.350000 -3.406840
0.074989 11.400000 -3.393162
0.074989 11.450000 -3.379485
0.074989 11.500000 -3.365808
0.074989 11.550000 -3.362089
0.074989 11.600000 -3.358371
0.074989 11.650000 -3.354652
0.074989 11.700000 -3.350934
0.074989 11.750000 -3.352602
0.074989 11.800000 -3.354270
0.074989 11.850000 -3.355936
0.074989 11.900000 -3.357604
0.074989 11.950000 -3.366457
0.074989 12.000000 -3.375312
0.074989 12.050000 -3.384166
0.074989 12.100000 -3.393019
0.074989 12.150000 -3.410278
0.074989 12.200000 -3.427536
0.074989 12.250000 -3.444794
0.074989 12.300000 -3.462053
0.074989 12.350000 -3.481957
0.074989 12.400000 -3.501862
0.074989 12.450000 -3.521766
0.074989 12.500000 -3.541670
0.074989 12.550000 -3.542610
0.074989 12.600000 -3.543550
0.074989 12.650000 -3.544490
0.074989 12.700000 -3.545430
0.074989 12.750000 -3.503188
0.074989 12.800000 -3.460944
0.074989 12.850000 -3.418701
0.074989 12.900000 -3.376458
0.074989 12.950000 -3.306980
0.074989 13.000000 -3.237500
0.074989 13.050000 -3.168022
0.074989 13.100000 -3.098543
0.074989 13.150000 -3.027107
0.074989 13.200000 -2.955671
0.074989 13.250000 -2.884235
0.074989 13.300000 -2.812798
0.074989 13.350000 -2.746892
0.074989 13.400000 -2.680987
0.074989 13.450000 -2.615081
0.074989 13.500000 -2.549175
0.074989 13.550000 -2.487680
0.074989 13.600000 -2.426185
0.074989 13.650000 -2.364689
0.074989 13.700000 -2.303194
0.074989 13.750000 -2.243672
0.074989 13.800000 -2.184150
0.074989 13.850000 -2.124627
0.074989 13.900000 -2.065106
0.074989 13.950000 -2.006042
0.074989 14.000000 -1.946977
0.074989 14.050000 -1.887911
0.074989 14.100000 -1.828846
0.074989 14.150000 -1.769584
0.074989 14.200000 -1.710320
0.074989 14.250000 -1.651057
0.074989 14.300000 -1.591793
0.074989 14.350000 -1.532244
0.074989 14.400000 -1.472694
0.074989 14.450000 -1.413145
0.074989 14.500000 -1.353596
0.074989 14.550000 -1.293906
0.074989 14.600000 -1.234217
0.074989 14.650000 -1.174526
0.074989 14.700000 -1.114837
0.074989 14.750000 -1.055176
0.074989 14.800000 -0.995515
0.074989 14.850000 -0.935854
0.074989 14.900000 -0.876193
0.074989 14.950000 -0.816694
0.069453 11.000000 -3.618248
0.069453 11.050000 -3.577373
0.069453 11.100000 -3.536499
0.069453 11.150000 -3.508690
0.069453 11.200000 -3.480881
0.069453 11.250000 -3.453071
0.069453 11.300000 -3.425262
0.069453 11.350000 -3.412610
0.069453 11.400000 -3.399958
0.069453 11.450000 -3.387306
0.069453 11.500000 -3.374654
0.069453 11.550000 -3.372113
0.069453 11.600000 -3.369572
0.069453 11.650000 -3.367032
0.069453 11.700000 -3.364491
0.069453 11.750000 -3.367066
0.069453 11.800000 -3.369641
0.069453 11.850000 -3.372216
0.069453 11.900000 -3.374791
0.069453 11.950000 -3.384311
0.069453 12.000000 -3.393832
0.069453 12.050000 -3.403352
0.069453 12.100000 -3.412873
0.069453 12.150000 -3.430770
0.069453 12.200000 -3.448669
0.069453 12.250000 -3.466567
0.069453 12.300000 -3.484465
0.069453 12.350000 -3.504637
0.069453 12.400000 -3.524809
0.069453 12.450000 -3.544981
0.069453 12.500000 -3.565154
0.069453 12.550000 -3.564557
0.069453 12.600000 -3.563960
0.069453 12.650000 -3.563362
0.069453 12.700000 -3.562765
0.069453 12.750000 -3.517546
0.069453 12.800000 -3.472327
0.069453 12.850000 -3.427108
0.069453 12.900000 -3.381889
0.069453 12.950000 -3.310764
0.069453 13.000000 -3.239639
0.069453 13.050000 -3.168514
0.069453 13.100000 -3.097390
0.069453 13.150000 -3.025584
0.069453 13.200000 -2.953779
0.069453 13.250000 -2.881974
0.069453 13.300000 -2.810169
0.069453 13.350000 -2.744396
0.069453 13.400000 -2.678622
0.069453 13.450000 -2.612850
0.069453 13.500000 -2.547077
0.069453 13.550000 -2.485885
0.069453 13.600000 -2.424693
0.069453 13.650000 -2.363500
0.069453 13.700000 -2.302308
0.069453 13.750000 -2.243145
0.069453 13.800000 -2.183981
0.069453 13.850000 -2.124817
0.069453 13.900000 -2.065654
0.069453 13.950000 -2.006949
0.069453 14.000000 -1.948245
0.069453 14.050000 -1.889541
0.069453 14.100000 -1.830837
0.069453 14.150000 -1.771911
0.069453 14.200000 -1.712983
0.069453 14.250000 -1.654056
0.069453 14.300000 -1.595130
0.069453 14.350000 -1.535882
0.069453 14.400000 -1.476633
0.069453 14.450000 -1.417385
0.069453 14.500000 -1.358137
0.069453 14.550000 -1.298711
0.069453 14.600000 -1.239285
0.069453 14.650000 -1.179860
0.069453 14.700000 -1.120434
0.069453 14.750000 -1.061005
0.069453 14.800000 -1.001574
0.069453 14.850000 -0.942145
0.069453 14.900000 -0.882716
0.069453 14.950000 -0.823424
0.063917 11.000000 -3.619418
0.063917 11.050000 -3.578980
0.063917 11.100000 -3.538542
0.063917 11.150000 -3.511409
0.063917 11.200000 -3.484274
0.063917 11.250000 -3.457141
0.063917 11.300000 -3.430007
0.063917 11.350000 -3.418380
0.063917 11.400000 -3.406754
0.063917 11.450000 -3.395127
0.063917 11.500000 -3.383500
0.063917 11.550000 -3.382137
0.063917 11.600000 -3.380774
0.063917 11.650000 -3.379410
0.063917 11.700000 -3.378047
0.063917 11.750000 -3.381530
0.063917 11.800000 -3.385012
0.063917 11.850000 -3.388495
0.063917 11.900000 -3.391977
0.063917 11.950000 -3.402164
0.063917 12.000000 -3.412352
0.063917 12.050000 -3.422538
0.063917 12.100000 -3.432725
0.063917 12.150000 -3.451263
0.063917 12.200000 -3.469801
0.063917 12.250000 -3.488339
0.063917 12.300000 -3.506877
0.063917 12.350000 -3.527317
0.063917 12.400000 -3.547758
0.063917 12.450000 -3.568198
0.063917 12.500000 -3.588638
0.063917 12.550000 -3.586504
0.063917 12.600000 -3.584369
0.063917 12.650000 -3.582234
0.063917 12.700000 -3.580100
0.063917 12.750000 -3.531905
0.063917 12.800000 -3.483711
0.063917 12.850000 -3.435515
0.063917 12.900000 -3.387320
0.063917 12.950000 -3.314549
0.063917 13.000000 -3.241777
0.063917 13.050000 -3.169006
0.063917 13.100000 -3.096235
0.063917 13.150000 -3.024061
0.063917 13.200000 -2.951887
0.063917 13.250000 -2.879713
0.063917 13.300000 -2.807539
0.063917 13.350000 -2.741899
0.063917 13.400000 -2.676258
0.063917 13.450000 -2.610619
0.063917 13.500000 -2.544978
0.063917 13.550000 -2.484089
0.063917 13.600000 -2.423200
0.063917 13.650000 -2.362312
0.063917 13.700000 -2.301424
0.063917 13.750000 -2.242618
0.063917 13.800000 -2.183812
0.063917 13.850000 -2.125007
0.063917 13.900000 -2.066201
0.063917 13.950000 -2.007858
0.063917 14.000000 -1.949514
0.063917 14.050000 -1.891171
0.063917 14.100000 -1.832827
0.063917 14.150000 -1.774237
0.063917 14.200000 -1.715647
0.063917 14.250000 -1.657057
0.063917 14.300000 -1.598467
0.063917 14.350000 -1.539520
0.063917 14.400000 -1.480572
0.063917 14.450000 -1.421626
0.063917 14.500000 -1.362678
0.063917 14.550000 -1.303517
0.063917 14.600000 -1.244355
0.063917 14.650000 -1.185193
0.063917 14.700000 -1.126030
0.063917 14.750000 -1.066833
0.063917 14.800000 -1.007635
0.063917 14.850000 -0.948437
0.063917 14.900000 -0.889238
0.063917 14.950000 -0.830153
0.058466 11.000000 -3.619564
0.058466 11.050000 -3.579508
0.058466 11.100000 -3.539452
0.058466 11.150000 -3.512940
0.058466 11.200000 -3.486428
0.058466 11.250000 -3.459917
0.058466 11.300000 -3.433405
0.058466 11.350000 -3.422855
0.058466 11.400000 -3.412305
0.058466 11.450000 -3.401754
0.058466 11.500000 -3.391204
0.058466 11.550000 -3.391322
0.058466 11.600000 -3.391438
0.058466 11.650000 -3.391555
0.058466 11.700000 -3.391672
0.058466 11.750000 -3.396497
0.058466 11.800000 -3.401323
0.058466 11.850000 -3.406149
0.058466 11.900000 -3.410974
0.058466 11.950000 -3.422178
0.058466 12.000000 -3.433381
0.058466 12.050000 -3.444583
0.058466 12.100000 -3.455787
0.058466 12.150000 -3.475204
0.058466 12.200000 -3.494621
0.058466 12.250000 -3.514038
0.058466 12.300000 -3.533455
0.058466 12.350000 -3.554109
0.058466 12.400000 -3.574763
0.058466 12.450000 -3.595417
0.058466 12.500000 -3.616070
0.058466 12.550000 -3.611621
0.058466 12.600000 -3.607171
0.058466 12.650000 -3.602722
0.058466 12.700000 -3.598272
0.058466 12.750000 -3.546569
0.058466 12.800000 -3.494865
0.058466 12.850000 -3.443162
0.058466 12.900000 -3.391459
0.058466 12.950000 -3.317114
0.058466 13.000000 -3.242771
0.058466 13.050000 -3.168427
0.058466 13.100000 -3.094083
0.058466 13.150000 -3.021649
0.058466 13.200000 -2.949216
0.058466 13.250000 -2.876782
0.058466 13.300000 -2.804349
0.058466 13.350000 -2.738904
0.058466 13.400000 -2.673460
0.058466 13.450000 -2.608016
0.058466 13.500000 -2.542572
0.058466 13.550000 -2.482029
0.058466 13.600000 -2.421486
0.058466 13.650000 -2.360943
0.058466 13.700000 -2.300400
0.058466 13.750000 -2.241989
0.058466 13.800000 -2.183577
0.058466 13.850000 -2.125165
0.058466 13.900000 -2.066754
0.058466 13.950000 -2.008805
0.058466 14.000000 -1.950856
0.058466 14.050000 -1.892907
0.058466 14.100000 -1.834958
0.058466 14.150000 -1.776738
0.058466 14.200000 -1.718518
0.058466 14.250000 -1.660297
0.058466 14.300000 -1.602076
0.058466 14.350000 -1.543461
0.058466 14.400000 -1.484846
0.058466 14.450000 -1.426230
0.058466 14.500000 -1.367614
0.058466 14.550000 -1.308744
0.058466 14.600000 -1.249873
0.058466 14.650000 -1.191004
0.058466 14.700000 -1.132133
0.058466 14.750000 -1.073190
0.058466 14.800000 -1.014248
0.058466 14.850000 -0.955306
0.058466 14.900000 -0.896363
0.058466 14.950000 -0.837508
0.053015 11.000000 -3.619709
0.053015 11.050000 -3.580035
0.053015 11.100000 -3.540362
0.053015 11.150000 -3.514471
0.053015 11.200000 -3.488582
0.053015 11.250000 -3.462692
0.053015 11.300000 -3.436803
0.053015 11.350000 -3.427329
0.053015 11.400000 -3.417856
0.053015 11.450000 -3.408382
0.053015 11.500000 -3.398908
0.053015 11.550000 -3.400505
0.053015 11.600000 -3.402102
0.053015 11.650000 -3.403700
0.053015 11.700000 -3.405297
0.053015 11.750000 -3.411465
0.053015 11.800000 -3.417634
0.053015 11.850000 -3.423803
0.053015 11.900000 -3.429971
0.053015 11.950000 -3.442191
0.053015 12.000000 -3.454410
0.053015 12.050000 -3.466629
0.053015 12.100000 -3.478849
0.053015 12.150000 -3.499145
0.053015 12.200000 -3.519441
0.053015 12.250000 -3.539737
0.053015 12.300000 -3.560033
0.053015 12.350000 -3.580900
0.053015 12.400000 -3.601768
0.053015 12.450000 -3.622635
0.053015 12.500000 -3.643502
0.053015 12.550000 -3.636738
0.053015 12.600000 -3.629973
0.053015 12.650000 -3.623209
0.053015 12.700000 -3.616444
0.053015 12.750000 -3.561233
0.053015 12.800000 -3.506020
0.053015 12.850000 -3.450809
0.053015 12.900000 -3.395597
0.053015 12.950000 -3.319680
0.053015 13.000000 -3.243763
0.053015 13.050000 -3.167847
0.053015 13.100000 -3.091930
0.053015 13.150000 -3.019238
0.053015 13.200000 -2.946544
0.053015 13.250000 -2.873850
0.053015 13.300000 -2.801158
0.053015 13.350000 -2.735910
0.053015 13.400000 -2.670661
0.053015 13.450000 -2.605414
0.053015 13.500000 -2.540166
0.053015 13.550000 -2.479969
0.053015 13.600000 -2.419772
0.053015 13.650000 -2.359574
0.053015 13.700000 -2.299377
0.053015 13.750000 -2.241359
0.053015 13.800000 -2.183341
0.053015 13.850000 -2.125324
0.053015 13.900000 -2.067306
0.053015 13.950000 -2.009753
0.053015 14.000000 -1.952198
0.053015 14.050000 -1.894645
0.053015 14.100000 -1.837091
0.053015 14.150000 -1.779240
0.053015 14.200000 -1.721389
0.053015 14.250000 -1.663538
0.053015 14.300000 -1.605686
0.053015 14.350000 -1.547403
0.053015 14.400000 -1.489118
0.053015 14.450000 -1.430835
0.053015 14.500000 -1.372551
0.053015 14.550000 -1.313972
0.053015 14.600000 -1.255392
0.053015 14.650000 -1.196814
0.053015 14.700000 -1.138235
0.053015 14.750000 -1.079548
0.053015 14.800000 -1.020862
0.053015 14.850000 -0.962176
0.053015 14.900000 -0.903489
0.053015 14.950000 -0.844862
0.047565 11.000000 -3.619855
0.047565 11.050000 -3.580563
0.047565 11.100000 -3.541270
0.047565 11.150000 -3.516003
0.047565 11.200000 -3.490736
0.047565 11.250000 -3.465469
0.047565 11.300000 -3.440201
0.047565 11.350000 -3.431804
0.047565 11.400000 -3.423408
0.047565 11.450000 -3.415010
0.047565 11.500000 -3.406613
0.047565 11.550000 -3.409690
0.047565 11.600000 -3.412768
0.047565 11.650000 -3.415844
0.047565 11.700000 -3.418922
0.047565 11.750000 -3.426434
0.047565 11.800000 -3.433945
0.047565 11.850000 -3.441456
0.047565 11.900000 -3.448968
0.047565 11.950000 -3.462204
0.047565 12.000000 -3.475439
0.047565 12.050000 -3.488675
0.047565 12.100000 -3.501911
0.047565 12.150000 -3.523086
0.047565 12.200000 -3.544261
0.047565 12.250000 -3.565436
0.047565 12.300000 -3.586611
0.047565 12.350000 -3.607692
0.047565 12.400000 -3.628772
0.047565 12.450000 -3.649853
0.047565 12.500000 -3.670933
0.047565 12.550000 -3.661854
0.047565 12.600000 -3.652775
0.047565 12.650000 -3.643695
0.047565 12.700000 -3.634616
0.047565 12.750000 -3.575896
0.047565 12.800000 -3.517176
0.047565 12.850000 -3.458456
0.047565 12.900000 -3.399735
0.047565 12.950000 -3.322246
0.047565 13.000000 -3.244757
0.047565 13.050000 -3.167267
0.047565 13.100000 -3.089778
0.047565 13.150000 -3.016825
0.047565 13.200000 -2.943872
0.047565 13.250000 -2.870920
0.047565 13.300000 -2.797967
0.047565 13.350000 -2.732915
0.047565 13.400000 -2.667863
0.047565 13.450000 -2.602812
0.047565 13.500000 -2.537760
0.047565 13.550000 -2.477908
0.047565 13.600000 -2.418056
0.047565 13.650000 -2.358205
0.047565 13.700000 -2.298353
0.047565 13.750000 -2.240730
0.047565 13.800000 -2.183106
0.047565 13.850000 -2.125483
0.047565 13.900000 -2.067859
0.047565 13.950000 -2.010700
0.047565 14.000000 -1.953541
0.047565 14.050000 -1.896382
0.047565 14.100000 -1.839223
0.047565 14.150000 -1.781741
0.047565 14.200000 -1.724260
0.047565 14.250000 -1.666778
0.047565 14.300000 -1.609297
0.047565 14.350000 -1.551344
0.047565 14.400000 -1.493392
0.047565 14.450000 -1.435440
0.047565 14.500000 -1.377488
0.047565 14.550000 -1.319200
0.047565 14.600000 -1.260912
0.047565 14.650000 -1.202625
0.047565 14.700000 -1.144337
0.047565 14.750000 -1.085907
0.047565 14.800000 -1.027475
0.047565 14.850000 -0.969045
0.047565 14.900000 -0.910615
0.047565 14.950000 -0.852217
0.042198 11.000000 -3.619718
0.042198 11.050000 -3.580819
0.042198 11.100000 -3.541918
0.042198 11.150000 -3.517313
0.042198 11.200000 -3.492709
0.042198 11.250000 -3.468105
0.042198 11.300000 -3.443500
0.042198 11.350000 -3.436344
0.042198 11.400000 -3.429187
0.042198 11.450000 -3.422030
0.042198 11.500000 -3.414873
0.042198 11.550000 -3.419857
0.042198 11.600000 -3.424841
0.042198 11.650000 -3.429825
0.042198 11.700000 -3.434808
0.042198 11.750000 -3.444250
0.042198 11.800000 -3.453691
0.042198 11.850000 -3.463132
0.042198 11.900000 -3.472573
0.042198 11.950000 -3.487348
0.042198 12.000000 -3.502122
0.042198 12.050000 -3.516897
0.042198 12.100000 -3.531671
0.042198 12.150000 -3.554146
0.042198 12.200000 -3.576621
0.042198 12.250000 -3.599096
0.042198 12.300000 -3.621570
0.042198 12.350000 -3.642762
0.042198 12.400000 -3.663952
0.042198 12.450000 -3.685143
0.042198 12.500000 -3.706334
0.042198 12.550000 -3.693557
0.042198 12.600000 -3.680780
0.042198 12.650000 -3.668002
0.042198 12.700000 -3.655226
0.042198 12.750000 -3.592205
0.042198 12.800000 -3.529183
0.042198 12.850000 -3.466161
0.042198 12.900000 -3.403140
0.042198 12.950000 -3.324094
0.042198 13.000000 -3.245048
0.042198 13.050000 -3.166002
0.042198 13.100000 -3.086956
0.042198 13.150000 -3.013816
0.042198 13.200000 -2.940677
0.042198 13.250000 -2.867538
0.042198 13.300000 -2.794399
0.042198 13.350000 -2.729589
0.042198 13.400000 -2.664780
0.042198 13.450000 -2.599969
0.042198 13.500000 -2.535159
0.042198 13.550000 -2.475689
0.042198 13.600000 -2.416218
0.042198 13.650000 -2.356748
0.042198 13.700000 -2.297277
0.042198 13.750000 -2.240081
0.042198 13.800000 -2.182887
0.042198 13.850000 -2.125691
0.042198 13.900000 -2.068496
0.042198 13.950000 -2.011768
0.042198 14.000000 -1.955039
0.042198 14.050000 -1.898311
0.042198 14.100000 -1.841583
0.042198 14.150000 -1.784508
0.042198 14.200000 -1.727434
0.042198 14.250000 -1.670359
0.042198 14.300000 -1.613285
0.042198 14.350000 -1.555700
0.042198 14.400000 -1.498117
0.042198 14.450000 -1.440533
0.042198 14.500000 -1.382948
0.042198 14.550000 -1.324986
0.042198 14.600000 -1.267025
0.042198 14.650000 -1.209062
0.042198 14.700000 -1.151101
0.042198 14.750000 -1.092957
0.042198 14.800000 -1.034814
0.042198 14.850000 -0.976671
0.042198 14.900000 -0.918527
0.042198 14.950000 -0.860389
0.036831 11.000000 -3.619582
0.036831 11.050000 -3.581074
0.036831 11.100000 -3.542566
0.036831 11.150000 -3.518624
0.036831 11.200000 -3.494682
0.036831 11.250000 -3.470740
0.036831 11.300000 -3.446799
0.036831 11.350000 -3.440882
0.036831 11.400000 -3.434966
0.036831 11.450000 -3.429051
0.036831 11.500000 -3.423135
0.036831 11.550000 -3.430025
0.036831 11.600000 -3.436915
0.036831 11.650000 -3.443806
0.036831 11.700000 -3.450696
0.036831 11.750000 -3.462066
0.036831 11.800000 -3.473437
0.036831 11.850000 -3.484807
0.036831 11.900000 -3.496178
0.036831 11.950000 -3.512492
0.036831 12.000000 -3.528805
0.036831 12.050000 -3.545118
0.036831 12.100000 -3.561432
0.036831 12.150000 -3.585206
0.036831 12.200000 -3.608981
0.036831 12.250000 -3.632754
0.036831 12.300000 -3.656529
0.036831 12.350000 -3.677831
0.036831 12.400000 -3.699132
