#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with a redshift-independent black hole mass--galaxy bulge mass relation.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
2.769511 13.200000 8.670999
2.769511 13.250000 8.686841
2.769511 13.300000 8.702683
2.769511 13.350000 8.717699
2.769511 13.400000 8.732714
2.769511 13.450000 8.747729
2.769511 13.500000 8.762745
2.769511 13.550000 8.777799
2.769511 13.600000 8.792853
2.769511 13.650000 8.807907
2.769511 13.700000 8.822961
2.769511 13.750000 8.838517
2.769511 13.800000 8.854073
2.769511 13.850000 8.869629
2.769511 13.900000 8.885185
2.769511 13.950000 8.901621
2.750099 11.000000 4.675304
2.750099 11.050000 4.810915
2.750099 11.100000 4.946525
2.750099 11.150000 5.083351
2.750099 11.200000 5.220177
2.750099 11.250000 5.357003
2.750099 11.300000 5.493829
2.750099 11.350000 5.630801
2.750099 11.400000 5.767772
2.750099 11.450000 5.904743
2.750099 11.500000 6.041714
2.750099 11.550000 6.177279
2.750099 11.600000 6.312843
2.750099 11.650000 6.448408
2.750099 11.700000 6.583973
2.750099 11.750000 6.715728
2.750099 11.800000 6.847483
2.750099 11.850000 6.979238
2.750099 11.900000 7.110992
2.750099 11.950000 7.234040
2.750099 12.000000 7.357087
2.750099 12.050000 7.480134
2.750099 12.100000 7.603181
2.750099 12.150000 7.706416
2.750099 12.200000 7.809652
2.750099 12.250000 7.912887
2.750099 12.300000 8.016123
2.750099 12.350000 8.086145
2.750099 12.400000 8.156167
2.750099 12.450000 8.226190
2.750099 12.500000 8.296212
2.750099 12.550000 8.337063
2.750099 12.600000 8.377914
2.750099 12.650000 8.418764
2.750099 12.700000 8.459615
2.750099 12.750000 8.485105
2.750099 12.800000 8.510596
2.750099 12.850000 8.536086
2.750099 12.900000 8.561576
2.750099 12.950000 8.580175
2.750099 13.000000 8.598774
2.750099 13.050000 8.617373
2.750099 13.100000 8.635972
2.750099 13.150000 8.651790
2.750099 13.200000 8.667607
2.750099 13.250000 8.683425
2.750099 13.300000 8.699243
2.750099 13.350000 8.714264
2.750099 13.400000 8.729285
2.750099 13.450000 8.744307
2.750099 13.500000 8.759328
2.750099 13.550000 8.774418
2.750099 13.600000 8.789509
2.750099 13.650000 8.804599
2.750099 13.700000 8.819690
2.750099 13.750000 8.835299
2.750099 13.800000 8.850908
2.750099 13.850000 8.866517
2.750099 13.900000 8.882126
2.750099 13.950000 8.898626
2.730687 11.000000 4.673983
2.730687 11.050000 4.809857
2.730687 11.100000 4.945731
2.730687 11.150000 5.082861
2.730687 11.200000 5.219991
2.730687 11.250000 5.357122
2.730687 11.300000 5.494252
2.730687 11.350000 5.631549
2.730687 11.400000 5.768846
2.730687 11.450000 5.906143
2.730687 11.500000 6.043440
2.730687 11.550000 6.179320
2.730687 11.600000 6.315201
2.730687 11.650000 6.451082
2.730687 11.700000 6.586963
2.730687 11.750000 6.718960
2.730687 11.800000 6.850958
2.730687 11.850000 6.982956
2.730687 11.900000 7.114953
2.730687 11.950000 7.238017
2.730687 12.000000 7.361081
2.730687 12.050000 7.484145
2.730687 12.100000 7.607209
2.730687 12.150000 7.709998
2.730687 12.200000 7.812786
2.730687 12.250000 7.915575
2.730687 12.300000 8.018364
2.730687 12.350000 8.087676
2.730687 12.400000 8.156987
2.730687 12.450000 8.226299
2.730687 12.500000 8.295610
2.730687 12.550000 8.336037
2.730687 12.600000 8.376464
2.730687 12.650000 8.416892
2.730687 12.700000 8.457319
2.730687 12.750000 8.482624
2.730687 12.800000 8.507928
2.730687 12.850000 8.533233
2.730687 12.900000 8.558538
2.730687 12.950000 8.577061
2.730687 13.000000 8.595583
2.730687 13.050000 8.614106
2.730687 13.100000 8.632629
2.730687 13.150000 8.648422
2.730687 13.200000 8.664216
2.730687 13.250000 8.680009
2.730687 13.300000 8.695803
2.730687 13.350000 8.710830
2.730687 13.400000 8.725857
2.730687 13.450000 8.740884
2.730687 13.500000 8.755911
2.730687 13.550000 8.771038
2.730687 13.600000 8.786165
2.730687 13.650000 8.801292
2.730687 13.700000 8.816418
2.730687 13.750000 8.832080
2.730687 13.800000 8.847742
2.730687 13.850000 8.863404
2.730687 13.900000 8.879066
2.730687 13.950000 8.895632
2.711573 11.000000 4.673036
2.711573 11.050000 4.809184
2.711573 11.100000 4.945332
2.711573 11.150000 5.082775
2.711573 11.200000 5.220219
2.711573 11.250000 5.357663
2.711573 11.300000 5.495107
2.711573 11.350000 5.632738
2.711573 11.400000 5.770368
2.711573 11.450000 5.907998
2.711573 11.500000 6.045629
2.711573 11.550000 6.181828
2.711573 11.600000 6.318028
2.711573 11.650000 6.454227
2.711573 11.700000 6.590427
2.711573 11.750000 6.722658
2.711573 11.800000 6.854890
2.711573 11.850000 6.987121
2.711573 11.900000 7.119353
2.711573 11.950000 7.242402
2.711573 12.000000 7.365452
2.711573 12.050000 7.488501
2.711573 12.100000 7.611551
2.711573 12.150000 7.713847
2.711573 12.200000 7.816143
2.711573 12.250000 7.918439
2.711573 12.300000 8.020736
2.711573 12.350000 8.089333
2.711573 12.400000 8.157930
2.711573 12.450000 8.226527
2.711573 12.500000 8.295124
2.711573 12.550000 8.335136
2.711573 12.600000 8.375148
2.711573 12.650000 8.415160
2.711573 12.700000 8.455172
2.711573 12.750000 8.480292
2.711573 12.800000 8.505412
2.711573 12.850000 8.530532
2.711573 12.900000 8.555652
2.711573 12.950000 8.574098
2.711573 13.000000 8.592544
2.711573 13.050000 8.610989
2.711573 13.100000 8.629435
2.711573 13.150000 8.645204
2.711573 13.200000 8.660973
2.711573 13.250000 8.676742
2.711573 13.300000 8.692511
2.711573 13.350000 8.707544
2.711573 13.400000 8.722577
2.711573 13.450000 8.737611
2.711573 13.500000 8.752644
2.711573 13.550000 8.767808
2.711573 13.600000 8.782973
2.711573 13.650000 8.798137
2.711573 13.700000 8.813302
2.711573 13.750000 8.829020
2.711573 13.800000 8.844737
2.711573 13.850000 8.860455
2.711573 13.900000 8.876173
2.711573 13.950000 8.892806
2.692460 11.000000 4.672088
2.692460 11.050000 4.808510
2.692460 11.100000 4.944932
2.692460 11.150000 5.082689
2.692460 11.200000 5.220447
2.692460 11.250000 5.358205
2.692460 11.300000 5.495963
2.692460 11.350000 5.633926
2.692460 11.400000 5.771890
2.692460 11.450000 5.909854
2.692460 11.500000 6.047818
2.692460 11.550000 6.184336
2.692460 11.600000 6.320854
2.692460 11.650000 6.457372
2.692460 11.700000 6.593890
2.692460 11.750000 6.726356
2.692460 11.800000 6.858822
2.692460 11.850000 6.991287
2.692460 11.900000 7.123753
2.692460 11.950000 7.246788
2.692460 12.000000 7.369823
2.692460 12.050000 7.492858
2.692460 12.100000 7.615893
2.692460 12.150000 7.717696
2.692460 12.200000 7.819500
2.692460 12.250000 7.921303
2.692460 12.300000 8.023107
2.692460 12.350000 8.090990
2.692460 12.400000 8.158873
2.692460 12.450000 8.226756
2.692460 12.500000 8.294639
2.692460 12.550000 8.334235
2.692460 12.600000 8.373832
2.692460 12.650000 8.413428
2.692460 12.700000 8.453025
2.692460 12.750000 8.477960
2.692460 12.800000 8.502896
2.692460 12.850000 8.527831
2.692460 12.900000 8.552766
2.692460 12.950000 8.571135
2.692460 13.000000 8.589504
2.692460 13.050000 8.607873
2.692460 13.100000 8.626241
2.692460 13.150000 8.641986
2.692460 13.200000 8.657731
2.692460 13.250000 8.673475
2.692460 13.300000 8.689220
2.692460 13.350000 8.704259
2.692460 13.400000 8.719298
2.692460 13.450000 8.734337
2.692460 13.500000 8.749376
2.692460 13.550000 8.764578
2.692460 13.600000 8.779781
2.692460 13.650000 8.794983
2.692460 13.700000 8.810186
2.692460 13.750000 8.825959
2.692460 13.800000 8.841732
2.692460 13.850000 8.857505
2.692460 13.900000 8.873279
2.692460 13.950000 8.889981
2.692460 14.000000 8.906684
2.673346 11.000000 4.671140
2.673346 11.050000 4.807836
2.673346 11.100000 4.944532
2.673346 11.150000 5.082604
2.673346 11.200000 5.220675
2.673346 11.250000 5.358747
2.673346 11.300000 5.496818
2.673346 11.350000 5.635115
2.673346 11.400000 5.773413
2.673346 11.450000 5.911710
2.673346 11.500000 6.050008
2.673346 11.550000 6.186844
2.673346 11.600000 6.323681
2.673346 11.650000 6.460518
2.673346 11.700000 6.597354
2.673346 11.750000 6.730054
2.673346 11.800000 6.862754
2.673346 11.850000 6.995453
2.673346 11.900000 7.128153
2.673346 11.950000 7.251173
2.673346 12.000000 7.374194
2.673346 12.050000 7.497214
2.673346 12.100000 7.620235
2.673346 12.150000 7.721546
2.673346 12.200000 7.822857
2.673346 12.250000 7.924167
2.673346 12.300000 8.025478
2.673346 12.350000 8.092647
2.673346 12.400000 8.159816
2.673346 12.450000 8.226984
2.673346 12.500000 8.294153
2.673346 12.550000 8.333334
2.673346 12.600000 8.372516
2.673346 12.650000 8.411697
2.673346 12.700000 8.450878
2.673346 12.750000 8.475629
2.673346 12.800000 8.500379
2.673346 12.850000 8.525130
2.673346 12.900000 8.549881
2.673346 12.950000 8.568172
2.673346 13.000000 8.586464
2.673346 13.050000 8.604756
2.673346 13.100000 8.623048
2.673346 13.150000 8.638768
2.673346 13.200000 8.654488
2.673346 13.250000 8.670208
2.673346 13.300000 8.685929
2.673346 13.350000 8.700974
2.673346 13.400000 8.716018
2.673346 13.450000 8.731063
2.673346 13.500000 8.746108
2.673346 13.550000 8.761349
2.673346 13.600000 8.776589
2.673346 13.650000 8.791829
2.673346 13.700000 8.807070
2.673346 13.750000 8.822898
2.673346 13.800000 8.838727
2.673346 13.850000 8.854556
2.673346 13.900000 8.870385
2.673346 13.950000 8.887156
2.673346 14.000000 8.903927
2.654527 11.000000 4.670516
2.654527 11.050000 4.807494
2.654527 11.100000 4.944473
2.654527 11.150000 5.082867
2.654527 11.200000 5.221260
2.654527 11.250000 5.359654
2.654527 11.300000 5.498048
2.654527 11.350000 5.636684
2.654527 11.400000 5.775321
2.654527 11.450000 5.913957
2.654527 11.500000 6.052594
2.654527 11.550000 6.189749
2.654527 11.600000 6.326905
2.654527 11.650000 6.464060
2.654527 11.700000 6.601216
2.654527 11.750000 6.734138
2.654527 11.800000 6.867061
2.654527 11.850000 6.999983
2.654527 11.900000 7.132905
2.654527 11.950000 7.255877
2.654527 12.000000 7.378849
2.654527 12.050000 7.501821
2.654527 12.100000 7.624793
2.654527 12.150000 7.725568
2.654527 12.200000 7.826343
2.654527 12.250000 7.927119
2.654527 12.300000 8.027894
2.654527 12.350000 8.094353
2.654527 12.400000 8.160813
2.654527 12.450000 8.227272
2.654527 12.500000 8.293731
2.654527 12.550000 8.332510
2.654527 12.600000 8.371289
2.654527 12.650000 8.410068
2.654527 12.700000 8.448847
2.654527 12.750000 8.473416
2.654527 12.800000 8.497985
2.654527 12.850000 8.522554
2.654527 12.900000 8.547124
2.654527 12.950000 8.565338
2.654527 13.000000 8.583553
2.654527 13.050000 8.601768
2.654527 13.100000 8.619983
2.654527 13.150000 8.635679
2.654527 13.200000 8.651375
2.654527 13.250000 8.667071
2.654527 13.300000 8.682767
2.654527 13.350000 8.697818
2.654527 13.400000 8.712869
2.654527 13.450000 8.727920
2.654527 13.500000 8.742971
2.654527 13.550000 8.758250
2.654527 13.600000 8.773529
2.654527 13.650000 8.788808
2.654527 13.700000 8.804087
2.654527 13.750000 8.819973
2.654527 13.800000 8.835859
2.654527 13.850000 8.851746
2.654527 13.900000 8.867632
2.654527 13.950000 8.884474
2.654527 14.000000 8.901316
2.635707 11.000000 4.669891
2.635707 11.050000 4.807153
2.635707 11.100000 4.944414
2.635707 11.150000 5.083130
2.635707 11.200000 5.221846
2.635707 11.250000 5.360561
2.635707 11.300000 5.499277
2.635707 11.350000 5.638253
2.635707 11.400000 5.777228
2.635707 11.450000 5.916204
2.635707 11.500000 6.055180
2.635707 11.550000 6.192654
2.635707 11.600000 6.330129
2.635707 11.650000 6.467603
2.635707 11.700000 6.605077
2.635707 11.750000 6.738222
2.635707 11.800000 6.871367
2.635707 11.850000 7.004513
2.635707 11.900000 7.137658
2.635707 11.950000 7.260581
2.635707 12.000000 7.383504
2.635707 12.050000 7.506427
2.635707 12.100000 7.629351
2.635707 12.150000 7.729590
2.635707 12.200000 7.829830
2.635707 12.250000 7.930070
2.635707 12.300000 8.030310
2.635707 12.350000 8.096060
2.635707 12.400000 8.161810
2.635707 12.450000 8.227559
2.635707 12.500000 8.293309
2.635707 12.550000 8.331685
2.635707 12.600000 8.370062
2.635707 12.650000 8.408439
2.635707 12.700000 8.446815
2.635707 12.750000 8.471203
2.635707 12.800000 8.495591
2.635707 12.850000 8.519979
2.635707 12.900000 8.544367
2.635707 12.950000 8.562505
2.635707 13.000000 8.580643
2.635707 13.050000 8.598781
2.635707 13.100000 8.616919
2.635707 13.150000 8.632591
2.635707 13.200000 8.648263
2.635707 13.250000 8.663934
2.635707 13.300000 8.679606
2.635707 13.350000 8.694663
2.635707 13.400000 8.709720
2.635707 13.450000 8.724778
2.635707 13.500000 8.739835
2.635707 13.550000 8.755152
2.635707 13.600000 8.770470
2.635707 13.650000 8.785787
2.635707 13.700000 8.801105
2.635707 13.750000 8.817048
2.635707 13.800000 8.832992
2.635707 13.850000 8.848935
2.635707 13.900000 8.864879
2.635707 13.950000 8.881792
2.635707 14.000000 8.898705
2.616887 11.000000 4.669266
2.616887 11.050000 4.806811
2.616887 11.100000 4.944356
2.616887 11.150000 5.083393
2.616887 11.200000 5.222431
2.616887 11.250000 5.361469
2.616887 11.300000 5.500506
2.616887 11.350000 5.639821
2.616887 11.400000 5.779136
2.616887 11.450000 5.918451
2.616887 11.500000 6.057766
2.616887 11.550000 6.195559
2.616887 11.600000 6.333352
2.616887 11.650000 6.471146
2.616887 11.700000 6.608939
2.616887 11.750000 6.742307
2.616887 11.800000 6.875674
2.616887 11.850000 7.009042
2.616887 11.900000 7.142410
2.616887 11.950000 7.265285
2.616887 12.000000 7.388159
2.616887 12.050000 7.511034
2.616887 12.100000 7.633908
2.616887 12.150000 7.733613
2.616887 12.200000 7.833317
2.616887 12.250000 7.933022
2.616887 12.300000 8.032726
2.616887 12.350000 8.097766
2.616887 12.400000 8.162806
2.616887 12.450000 8.227847
2.616887 12.500000 8.292887
2.616887 12.550000 8.330861
2.616887 12.600000 8.368835
2.616887 12.650000 8.406810
2.616887 12.700000 8.444784
2.616887 12.750000 8.468990
2.616887 12.800000 8.493197
2.616887 12.850000 8.517403
2.616887 12.900000 8.541610
2.616887 12.950000 8.559671
2.616887 13.000000 8.577732
2.616887 13.050000 8.595794
2.616887 13.100000 8.613855
2.616887 13.150000 8.629502
2.616887 13.200000 8.645150
2.616887 13.250000 8.660797
2.616887 13.300000 8.676445
2.616887 13.350000 8.691508
2.616887 13.400000 8.706571
2.616887 13.450000 8.721635
2.616887 13.500000 8.736698
2.616887 13.550000 8.752054
2.616887 13.600000 8.767410
2.616887 13.650000 8.782766
2.616887 13.700000 8.798122
2.616887 13.750000 8.814123
2.616887 13.800000 8.830124
2.616887 13.850000 8.846125
2.616887 13.900000 8.862126
2.616887 13.950000 8.879110
2.616887 14.000000 8.896095
2.598357 11.000000 4.668607
2.598357 11.050000 4.806436
2.598357 11.100000 4.944265
2.598357 11.150000 5.083625
2.598357 11.200000 5.222986
2.598357 11.250000 5.362346
2.598357 11.300000 5.501707
2.598357 11.350000 5.641359
2.598357 11.400000 5.781012
2.598357 11.450000 5.920664
2.598357 11.500000 6.060317
2.598357 11.550000 6.198423
2.598357 11.600000 6.336528
2.598357 11.650000 6.474634
2.598357 11.700000 6.612740
2.598357 11.750000 6.746314
2.598357 11.800000 6.879887
2.598357 11.850000 7.013460
2.598357 11.900000 7.147034
2.598357 11.950000 7.269822
2.598357 12.000000 7.392611
2.598357 12.050000 7.515400
2.598357 12.100000 7.638189
2.598357 12.150000 7.737325
2.598357 12.200000 7.836461
2.598357 12.250000 7.935597
2.598357 12.300000 8.034734
2.598357 12.350000 8.099095
2.598357 12.400000 8.163457
2.598357 12.450000 8.227818
2.598357 12.500000 8.292180
2.598357 12.550000 8.329791
2.598357 12.600000 8.367403
2.598357 12.650000 8.405014
2.598357 12.700000 8.442625
2.598357 12.750000 8.466670
2.598357 12.800000 8.490715
2.598357 12.850000 8.514761
2.598357 12.900000 8.538806
2.598357 12.950000 8.556798
2.598357 13.000000 8.574791
2.598357 13.050000 8.592784
2.598357 13.100000 8.610777
2.598357 13.150000 8.626403
2.598357 13.200000 8.642029
2.598357 13.250000 8.657654
2.598357 13.300000 8.673280
2.598357 13.350000 8.688350
2.598357 13.400000 8.703419
2.598357 13.450000 8.718489
2.598357 13.500000 8.733558
2.598357 13.550000 8.748948
2.598357 13.600000 8.764338
2.598357 13.650000 8.779729
2.598357 13.700000 8.795119
2.598357 13.750000 8.811174
2.598357 13.800000 8.827230
2.598357 13.850000 8.843286
2.598357 13.900000 8.859341
2.598357 13.950000 8.876392
2.598357 14.000000 8.893444
2.579826 11.000000 4.667947
2.579826 11.050000 4.806060
2.579826 11.100000 4.944174
2.579826 11.150000 5.083857
2.579826 11.200000 5.223540
2.579826 11.250000 5.363224
2.579826 11.300000 5.502907
2.579826 11.350000 5.642897
2.579826 11.400000 5.782887
2.579826 11.450000 5.922877
2.579826 11.500000 6.062868
2.579826 11.550000 6.201286
2.579826 11.600000 6.339705
2.579826 11.650000 6.478123
2.579826 11.700000 6.616542
2.579826 11.750000 6.750321
2.579826 11.800000 6.884099
2.579826 11.850000 7.017878
2.579826 11.900000 7.151657
2.579826 11.950000 7.274360
2.579826 12.000000 7.397064
2.579826 12.050000 7.519767
2.579826 12.100000 7.642470
2.579826 12.150000 7.741038
2.579826 12.200000 7.839606
2.579826 12.250000 7.938173
2.579826 12.300000 8.036741
2.579826 12.350000 8.100424
2.579826 12.400000 8.164107
2.579826 12.450000 8.227790
2.579826 12.500000 8.291473
2.579826 12.550000 8.328722
2.579826 12.600000 8.365970
2.579826 12.650000 8.403218
2.579826 12.700000 8.440467
2.579826 12.750000 8.464350
2.579826 12.800000 8.488234
2.579826 12.850000 8.512118
2.579826 12.900000 8.536002
2.579826 12.950000 8.553926
2.579826 13.000000 8.571850
2.579826 13.050000 8.589775
2.579826 13.100000 8.607699
2.579826 13.150000 8.623303
2.579826 13.200000 8.638907
2.579826 13.250000 8.654511
2.579826 13.300000 8.670116
2.579826 13.350000 8.685191
2.579826 13.400000 8.700267
2.579826 13.450000 8.715343
2.579826 13.500000 8.730418
2.579826 13.550000 8.745843
2.579826 13.600000 8.761267
2.579826 13.650000 8.776691
2.579826 13.700000 8.792116
2.579826 13.750000 8.808226
2.579826 13.800000 8.824336
2.579826 13.850000 8.840446
2.579826 13.900000 8.856556
2.579826 13.950000 8.873674
2.579826 14.000000 8.890792
2.579826 14.050000 8.907910
2.561296 11.000000 4.667287
2.561296 11.050000 4.805685
2.561296 11.100000 4.944083
2.561296 11.150000 5.084089
2.561296 11.200000 5.224095
2.561296 11.250000 5.364101
2.561296 11.300000 5.504107
2.561296 11.350000 5.644435
2.561296 11.400000 5.784763
2.561296 11.450000 5.925091
2.561296 11.500000 6.065419
2.561296 11.550000 6.204150
2.561296 11.600000 6.342881
2.561296 11.650000 6.481612
2.561296 11.700000 6.620343
2.561296 11.750000 6.754327
2.561296 11.800000 6.888312
2.561296 11.850000 7.022296
2.561296 11.900000 7.156281
2.561296 11.950000 7.278898
2.561296 12.000000 7.401516
2.561296 12.050000 7.524134
2.561296 12.100000 7.646751
2.561296 12.150000 7.744750
2.561296 12.200000 7.842750
2.561296 12.250000 7.940749
2.561296 12.300000 8.038748
2.561296 12.350000 8.101753
2.561296 12.400000 8.164757
2.561296 12.450000 8.227762
2.561296 12.500000 8.290767
2.561296 12.550000 8.327652
2.561296 12.600000 8.364537
2.561296 12.650000 8.401423
2.561296 12.700000 8.438308
2.561296 12.750000 8.462030
2.561296 12.800000 8.485753
2.561296 12.850000 8.509475
2.561296 12.900000 8.533198
2.561296 12.950000 8.551054
2.561296 13.000000 8.568909
2.561296 13.050000 8.586765
2.561296 13.100000 8.604621
2.561296 13.150000 8.620203
2.561296 13.200000 8.635786
2.561296 13.250000 8.651368
2.561296 13.300000 8.666951
2.561296 13.350000 8.682033
2.561296 13.400000 8.697115
2.561296 13.450000 8.712197
2.561296 13.500000 8.727279
2.561296 13.550000 8.742737
2.561296 13.600000 8.758195
2.561296 13.650000 8.773654
2.561296 13.700000 8.789112
2.561296 13.750000 8.805277
2.561296 13.800000 8.821442
2.561296 13.850000 8.837607
2.561296 13.900000 8.853772
