#Average average specific black hole accretion rate (SBHAR) to specific star formation rate (SSFR) ratio as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(SBHAR/SSFR)
7.522556 11.700000 0.124492
7.522556 11.750000 0.119197
7.522556 11.800000 0.113902
7.522556 11.850000 0.108608
7.522556 11.900000 0.103313
7.522556 11.950000 0.098204
7.522556 12.000000 0.093096
7.522556 12.050000 0.087987
7.522556 12.100000 0.082878
7.478440 11.000000 0.196240
7.478440 11.050000 0.191210
7.478440 11.100000 0.186181
7.478440 11.150000 0.180986
7.478440 11.200000 0.175788
7.478440 11.250000 0.170590
7.478440 11.300000 0.165394
7.478440 11.350000 0.160080
7.478440 11.400000 0.154767
7.478440 11.450000 0.149454
7.478440 11.500000 0.144138
7.478440 11.550000 0.138787
7.478440 11.600000 0.133435
7.478440 11.650000 0.128084
7.478440 11.700000 0.122732
7.478440 11.750000 0.117456
7.478440 11.800000 0.112181
7.478440 11.850000 0.106906
7.478440 11.900000 0.101631
7.478440 11.950000 0.096552
7.478440 12.000000 0.091473
7.478440 12.050000 0.086393
7.478440 12.100000 0.081315
7.435002 11.000000 0.194643
7.435002 11.050000 0.189584
7.435002 11.100000 0.184524
7.435002 11.150000 0.179313
7.435002 11.200000 0.174100
7.435002 11.250000 0.168889
7.435002 11.300000 0.163677
7.435002 11.350000 0.158365
7.435002 11.400000 0.153053
7.435002 11.450000 0.147739
7.435002 11.500000 0.142427
7.435002 11.550000 0.137092
7.435002 11.600000 0.131757
7.435002 11.650000 0.126423
7.435002 11.700000 0.121088
7.435002 11.750000 0.115843
7.435002 11.800000 0.110599
7.435002 11.850000 0.105353
7.435002 11.900000 0.100110
7.435002 11.950000 0.095071
7.435002 12.000000 0.090032
7.435002 12.050000 0.084994
7.435002 12.100000 0.079955
7.435002 12.150000 0.075334
7.391565 11.000000 0.193048
7.391565 11.050000 0.187957
7.391565 11.100000 0.182867
7.391565 11.150000 0.177641
7.391565 11.200000 0.172415
7.391565 11.250000 0.167187
7.391565 11.300000 0.161961
7.391565 11.350000 0.156650
7.391565 11.400000 0.151339
7.391565 11.450000 0.146027
7.391565 11.500000 0.140716
7.391565 11.550000 0.135398
7.391565 11.600000 0.130080
7.391565 11.650000 0.124762
7.391565 11.700000 0.119444
7.391565 11.750000 0.114230
7.391565 11.800000 0.109015
7.391565 11.850000 0.103802
7.391565 11.900000 0.098588
7.391565 11.950000 0.093590
7.391565 12.000000 0.088593
7.391565 12.050000 0.083594
7.391565 12.100000 0.078596
7.391565 12.150000 0.074022
7.348127 11.000000 0.191451
7.348127 11.050000 0.186331
7.348127 11.100000 0.181210
7.348127 11.150000 0.175969
7.348127 11.200000 0.170728
7.348127 11.250000 0.165487
7.348127 11.300000 0.160244
7.348127 11.350000 0.154935
7.348127 11.400000 0.149624
7.348127 11.450000 0.144314
7.348127 11.500000 0.139005
7.348127 11.550000 0.133704
7.348127 11.600000 0.128403
7.348127 11.650000 0.123101
7.348127 11.700000 0.117801
7.348127 11.750000 0.112617
7.348127 11.800000 0.107434
7.348127 11.850000 0.102250
7.348127 11.900000 0.097066
7.348127 11.950000 0.092109
7.348127 12.000000 0.087153
7.348127 12.050000 0.082194
7.348127 12.100000 0.077237
7.348127 12.150000 0.072709
7.305357 11.000000 0.196467
7.305357 11.050000 0.191317
7.305357 11.100000 0.186167
7.305357 11.150000 0.180878
7.305357 11.200000 0.175591
7.305357 11.250000 0.170301
7.305357 11.300000 0.165014
7.305357 11.350000 0.159634
7.305357 11.400000 0.154257
7.305357 11.450000 0.148879
7.305357 11.500000 0.143499
7.305357 11.550000 0.138105
7.305357 11.600000 0.132710
7.305357 11.650000 0.127315
7.305357 11.700000 0.121921
7.305357 11.750000 0.116617
7.305357 11.800000 0.111313
7.305357 11.850000 0.106009
7.305357 11.900000 0.100706
7.305357 11.950000 0.095605
7.305357 12.000000 0.090505
7.305357 12.050000 0.085405
7.305357 12.100000 0.080305
7.305357 12.150000 0.075621
7.262586 11.000000 0.201483
7.262586 11.050000 0.196303
7.262586 11.100000 0.191122
7.262586 11.150000 0.185788
7.262586 11.200000 0.180454
7.262586 11.250000 0.175118
7.262586 11.300000 0.169782
7.262586 11.350000 0.164336
7.262586 11.400000 0.158889
7.262586 11.450000 0.153442
7.262586 11.500000 0.147995
7.262586 11.550000 0.142506
7.262586 11.600000 0.137018
7.262586 11.650000 0.131529
7.262586 11.700000 0.126041
7.262586 11.750000 0.120617
7.262586 11.800000 0.115193
7.262586 11.850000 0.109768
7.262586 11.900000 0.104344
7.262586 11.950000 0.099102
7.262586 12.000000 0.093859
7.262586 12.050000 0.088616
7.262586 12.100000 0.083373
7.262586 12.150000 0.078532
7.262586 12.200000 0.073691
7.219816 11.000000 0.206498
7.219816 11.050000 0.201288
7.219816 11.100000 0.196080
7.219816 11.150000 0.190698
7.219816 11.200000 0.185315
7.219816 11.250000 0.179933
7.219816 11.300000 0.174552
7.219816 11.350000 0.169036
7.219816 11.400000 0.163521
7.219816 11.450000 0.158005
7.219816 11.500000 0.152490
7.219816 11.550000 0.146908
7.219816 11.600000 0.141325
7.219816 11.650000 0.135742
7.219816 11.700000 0.130162
7.219816 11.750000 0.124616
7.219816 11.800000 0.119072
7.219816 11.850000 0.113527
7.219816 11.900000 0.107984
7.219816 11.950000 0.102597
7.219816 12.000000 0.097212
7.219816 12.050000 0.091826
7.219816 12.100000 0.086442
7.219816 12.150000 0.081443
7.219816 12.200000 0.076444
7.177703 11.000000 0.205899
7.177703 11.050000 0.200621
7.177703 11.100000 0.195346
7.177703 11.150000 0.189906
7.177703 11.200000 0.184465
7.177703 11.250000 0.179026
7.177703 11.300000 0.173585
7.177703 11.350000 0.168021
7.177703 11.400000 0.162456
7.177703 11.450000 0.156891
7.177703 11.500000 0.151325
7.177703 11.550000 0.145702
7.177703 11.600000 0.140078
7.177703 11.650000 0.134455
7.177703 11.700000 0.128833
7.177703 11.750000 0.123257
7.177703 11.800000 0.117680
7.177703 11.850000 0.112103
7.177703 11.900000 0.106525
7.177703 11.950000 0.101116
7.177703 12.000000 0.095707
7.177703 12.050000 0.090298
7.177703 12.100000 0.084888
7.177703 12.150000 0.079867
7.177703 12.200000 0.074844
7.135591 11.000000 0.205297
7.135591 11.050000 0.199955
7.135591 11.100000 0.194613
7.135591 11.150000 0.189115
7.135591 11.200000 0.183616
7.135591 11.250000 0.178117
7.135591 11.300000 0.172620
7.135591 11.350000 0.167004
7.135591 11.400000 0.161390
7.135591 11.450000 0.155774
7.135591 11.500000 0.150160
7.135591 11.550000 0.144497
7.135591 11.600000 0.138833
7.135591 11.650000 0.133171
7.135591 11.700000 0.127506
7.135591 11.750000 0.121897
7.135591 11.800000 0.116286
7.135591 11.850000 0.110677
7.135591 11.900000 0.105067
7.135591 11.950000 0.099634
7.135591 12.000000 0.094201
7.135591 12.050000 0.088769
7.135591 12.100000 0.083336
7.135591 12.150000 0.078289
7.135591 12.200000 0.073241
7.135591 12.250000 0.068194
7.093478 11.000000 0.204698
7.093478 11.050000 0.199290
7.093478 11.100000 0.193881
7.093478 11.150000 0.188323
7.093478 11.200000 0.182766
7.093478 11.250000 0.177210
7.093478 11.300000 0.171652
7.093478 11.350000 0.165989
7.093478 11.400000 0.160325
7.093478 11.450000 0.154660
7.093478 11.500000 0.148997
7.093478 11.550000 0.143292
7.093478 11.600000 0.137587
7.093478 11.650000 0.131883
7.093478 11.700000 0.126178
7.093478 11.750000 0.120536
7.093478 11.800000 0.114893
7.093478 11.850000 0.109250
7.093478 11.900000 0.103609
7.093478 11.950000 0.098152
7.093478 12.000000 0.092696
7.093478 12.050000 0.087239
7.093478 12.100000 0.081784
7.093478 12.150000 0.076712
7.093478 12.200000 0.071640
7.093478 12.250000 0.066568
7.052012 11.000000 0.203149
7.052012 11.050000 0.197679
7.052012 11.100000 0.192208
7.052012 11.150000 0.186604
7.052012 11.200000 0.180998
7.052012 11.250000 0.175395
7.052012 11.300000 0.169791
7.052012 11.350000 0.164094
7.052012 11.400000 0.158396
7.052012 11.450000 0.152700
7.052012 11.500000 0.147003
7.052012 11.550000 0.141282
7.052012 11.600000 0.135560
7.052012 11.650000 0.129838
7.052012 11.700000 0.124116
7.052012 11.750000 0.118469
7.052012 11.800000 0.112823
7.052012 11.850000 0.107179
7.052012 11.900000 0.101533
7.052012 11.950000 0.096087
7.052012 12.000000 0.090640
7.052012 12.050000 0.085194
7.052012 12.100000 0.079748
7.052012 12.150000 0.074691
7.052012 12.200000 0.069632
7.052012 12.250000 0.064573
7.010547 11.000000 0.201600
7.010547 11.050000 0.196069
7.010547 11.100000 0.190536
7.010547 11.150000 0.184884
7.010547 11.200000 0.179232
7.010547 11.250000 0.173580
7.010547 11.300000 0.167928
7.010547 11.350000 0.162198
7.010547 11.400000 0.156469
7.010547 11.450000 0.150739
7.010547 11.500000 0.145011
7.010547 11.550000 0.139271
7.010547 11.600000 0.133532
7.010547 11.650000 0.127793
7.010547 11.700000 0.122054
7.010547 11.750000 0.116404
7.010547 11.800000 0.110755
7.010547 11.850000 0.105106
7.010547 11.900000 0.099457
7.010547 11.950000 0.094020
7.010547 12.000000 0.088586
7.010547 12.050000 0.083149
7.010547 12.100000 0.077713
7.010547 12.150000 0.072669
7.010547 12.200000 0.067624
7.010547 12.250000 0.062578
6.969082 11.000000 0.200052
6.969082 11.050000 0.194458
6.969082 11.100000 0.188863
6.969082 11.150000 0.183164
6.969082 11.200000 0.177463
6.969082 11.250000 0.171764
6.969082 11.300000 0.166064
6.969082 11.350000 0.160302
6.969082 11.400000 0.154541
6.969082 11.450000 0.148779
6.969082 11.500000 0.143018
6.969082 11.550000 0.137261
6.969082 11.600000 0.131504
6.969082 11.650000 0.125747
6.969082 11.700000 0.119991
6.969082 11.750000 0.114338
6.969082 11.800000 0.108685
6.969082 11.850000 0.103033
6.969082 11.900000 0.097380
6.969082 11.950000 0.091955
6.969082 12.000000 0.086530
6.969082 12.050000 0.081103
6.969082 12.100000 0.075679
6.969082 12.150000 0.070646
6.969082 12.200000 0.065614
6.969082 12.250000 0.060582
6.969082 12.300000 0.055549
6.928253 11.000000 0.198450
6.928253 11.050000 0.192805
6.928253 11.100000 0.187160
6.928253 11.150000 0.181425
6.928253 11.200000 0.175690
6.928253 11.250000 0.169956
6.928253 11.300000 0.164221
6.928253 11.350000 0.158441
6.928253 11.400000 0.152661
6.928253 11.450000 0.146882
6.928253 11.500000 0.141103
6.928253 11.550000 0.135343
6.928253 11.600000 0.129585
6.928253 11.650000 0.123826
6.928253 11.700000 0.118067
6.928253 11.750000 0.112427
6.928253 11.800000 0.106788
6.928253 11.850000 0.101147
6.928253 11.900000 0.095506
6.928253 11.950000 0.090107
6.928253 12.000000 0.084706
6.928253 12.050000 0.079306
6.928253 12.100000 0.073906
6.928253 12.150000 0.068903
6.928253 12.200000 0.063900
6.928253 12.250000 0.058897
6.928253 12.300000 0.053895
6.887425 11.000000 0.196848
6.887425 11.050000 0.191151
6.887425 11.100000 0.185456
6.887425 11.150000 0.179686
6.887425 11.200000 0.173917
6.887425 11.250000 0.168147
6.887425 11.300000 0.162377
6.887425 11.350000 0.156580
6.887425 11.400000 0.150782
6.887425 11.450000 0.144985
6.887425 11.500000 0.139186
6.887425 11.550000 0.133425
6.887425 11.600000 0.127664
6.887425 11.650000 0.121904
6.887425 11.700000 0.116144
6.887425 11.750000 0.110516
6.887425 11.800000 0.104888
6.887425 11.850000 0.099261
6.887425 11.900000 0.093633
6.887425 11.950000 0.088258
6.887425 12.000000 0.082883
6.887425 12.050000 0.077508
6.887425 12.100000 0.072133
6.887425 12.150000 0.067158
6.887425 12.200000 0.062186
6.887425 12.250000 0.057212
6.887425 12.300000 0.052239
6.846597 11.000000 0.195245
6.846597 11.050000 0.189498
6.846597 11.100000 0.183751
6.846597 11.150000 0.177947
6.846597 11.200000 0.172142
6.846597 11.250000 0.166338
6.846597 11.300000 0.160533
6.846597 11.350000 0.154717
6.846597 11.400000 0.148902
6.846597 11.450000 0.143085
6.846597 11.500000 0.137270
6.846597 11.550000 0.131508
6.846597 11.600000 0.125745
6.846597 11.650000 0.119983
6.846597 11.700000 0.114221
6.846597 11.750000 0.108606
6.846597 11.800000 0.102990
6.846597 11.850000 0.097375
6.846597 11.900000 0.091759
6.846597 11.950000 0.086409
6.846597 12.000000 0.081059
6.846597 12.050000 0.075710
6.846597 12.100000 0.070360
6.846597 12.150000 0.065416
6.846597 12.200000 0.060471
6.846597 12.250000 0.055528
6.846597 12.300000 0.050584
6.846597 12.350000 0.046338
6.806396 11.000000 0.193597
6.806396 11.050000 0.187809
6.806396 11.100000 0.182022
6.806396 11.150000 0.176193
6.806396 11.200000 0.170366
6.806396 11.250000 0.164539
6.806396 11.300000 0.158712
6.806396 11.350000 0.152890
6.806396 11.400000 0.147070
6.806396 11.450000 0.141248
6.806396 11.500000 0.135428
6.806396 11.550000 0.129676
6.806396 11.600000 0.123926
6.806396 11.650000 0.118174
6.806396 11.700000 0.112424
6.806396 11.750000 0.106834
6.806396 11.800000 0.101243
6.806396 11.850000 0.095654
6.806396 11.900000 0.090064
6.806396 11.950000 0.084752
6.806396 12.000000 0.079438
6.806396 12.050000 0.074126
6.806396 12.100000 0.068811
6.806396 12.150000 0.063910
6.806396 12.200000 0.059007
6.806396 12.250000 0.054104
6.806396 12.300000 0.049203
6.806396 12.350000 0.045004
6.766195 11.000000 0.191948
6.766195 11.050000 0.186121
6.766195 11.100000 0.180291
6.766195 11.150000 0.174440
6.766195 11.200000 0.168590
6.766195 11.250000 0.162740
6.766195 11.300000 0.156890
6.766195 11.350000 0.151063
6.766195 11.400000 0.145236
6.766195 11.450000 0.139409
6.766195 11.500000 0.133584
6.766195 11.550000 0.127845
6.766195 11.600000 0.122106
6.766195 11.650000 0.116366
6.766195 11.700000 0.110626
6.766195 11.750000 0.105063
6.766195 11.800000 0.099497
6.766195 11.850000 0.093933
6.766195 11.900000 0.088369
6.766195 11.950000 0.083093
6.766195 12.000000 0.077817
6.766195 12.050000 0.072541
6.766195 12.100000 0.067264
6.766195 12.150000 0.062404
6.766195 12.200000 0.057544
6.766195 12.250000 0.052682
6.766195 12.300000 0.047822
6.766195 12.350000 0.043670
6.725995 11.000000 0.190302
6.725995 11.050000 0.184432
6.725995 11.100000 0.178562
6.725995 11.150000 0.172687
6.725995 11.200000 0.166814
6.725995 11.250000 0.160940
6.725995 11.300000 0.155066
6.725995 11.350000 0.149236
6.725995 11.400000 0.143404
6.725995 11.450000 0.137573
6.725995 11.500000 0.131741
6.725995 11.550000 0.126013
6.725995 11.600000 0.120285
6.725995 11.650000 0.114557
6.725995 11.700000 0.108829
6.725995 11.750000 0.103290
6.725995 11.800000 0.097751
6.725995 11.850000 0.092213
6.725995 11.900000 0.086673
6.725995 11.950000 0.081434
6.725995 12.000000 0.076194
6.725995 12.050000 0.070956
6.725995 12.100000 0.065717
6.725995 12.150000 0.060897
6.725995 12.200000 0.056079
6.725995 12.250000 0.051259
6.725995 12.300000 0.046441
6.725995 12.350000 0.042334
6.686412 11.000000 0.193948
6.686412 11.050000 0.188032
6.686412 11.100000 0.182115
6.686412 11.150000 0.176187
6.686412 11.200000 0.170259
6.686412 11.250000 0.164332
6.686412 11.300000 0.158404
6.686412 11.350000 0.152507
6.686412 11.400000 0.146610
6.686412 11.450000 0.140714
6.686412 11.500000 0.134817
6.686412 11.550000 0.129011
6.686412 11.600000 0.123206
6.686412 11.650000 0.117399
6.686412 11.700000 0.111592
6.686412 11.750000 0.105963
6.686412 11.800000 0.100332
6.686412 11.850000 0.094703
6.686412 11.900000 0.089073
6.686412 11.950000 0.083731
6.686412 12.000000 0.078390
6.686412 12.050000 0.073048
6.686412 12.100000 0.067708
6.686412 12.150000 0.062779
6.686412 12.200000 0.057853
6.686412 12.250000 0.052924
6.686412 12.300000 0.047997
6.686412 12.350000 0.043772
6.686412 12.400000 0.039549
6.646829 11.000000 0.197595
6.646829 11.050000 0.191633
6.646829 11.100000 0.185671
6.646829 11.150000 0.179689
6.646829 11.200000 0.173705
6.646829 11.250000 0.167723
6.646829 11.300000 0.161741
6.646829 11.350000 0.155779
6.646829 11.400000 0.149816
6.646829 11.450000 0.143856
6.646829 11.500000 0.137892
6.646829 11.550000 0.132008
6.646829 11.600000 0.126126
6.646829 11.650000 0.120240
6.646829 11.700000 0.114357
6.646829 11.750000 0.108636
6.646829 11.800000 0.102915
6.646829 11.850000 0.097194
6.646829 11.900000 0.091473
6.646829 11.950000 0.086029
6.646829 12.000000 0.080584
6.646829 12.050000 0.075142
6.646829 12.100000 0.069698
6.646829 12.150000 0.064661
6.646829 12.200000 0.059625
6.646829 12.250000 0.054589
6.646829 12.300000 0.049553
6.646829 12.350000 0.045210
6.646829 12.400000 0.040868
6.607246 11.000000 0.201242
6.607246 11.050000 0.195234
6.607246 11.100000 0.189224
6.607246 11.150000 0.183189
6.607246 11.200000 0.177151
6.607246 11.250000 0.171115
6.607246 11.300000 0.165079
6.607246 11.350000 0.159052
6.607246 11.400000 0.153024
6.607246 11.450000 0.146995
6.607246 11.500000 0.140969
6.607246 11.550000 0.135007
6.607246 11.600000 0.129044
6.607246 11.650000 0.123082
6.607246 11.700000 0.117120
6.607246 11.750000 0.111308
6.607246 11.800000 0.105496
6.607246 11.850000 0.099684
6.607246 11.900000 0.093872
6.607246 11.950000 0.088327
6.607246 12.000000 0.082780
6.607246 12.050000 0.077235
6.607246 12.100000 0.071689
6.607246 12.150000 0.066543
6.607246 12.200000 0.061399
6.607246 12.250000 0.056254
6.607246 12.300000 0.051108
6.607246 12.350000 0.046648
6.607246 12.400000 0.042189
6.568271 11.000000 0.201891
6.568271 11.050000 0.195814
6.568271 11.100000 0.189738
6.568271 11.150000 0.183638
6.568271 11.200000 0.177539
6.568271 11.250000 0.171441
6.568271 11.300000 0.165342
6.568271 11.350000 0.159258
6.568271 11.400000 0.153173
6.568271 11.450000 0.147090
6.568271 11.500000 0.141004
6.568271 11.550000 0.134990
6.568271 11.600000 0.128975
6.568271 11.650000 0.122960
6.568271 11.700000 0.116946
6.568271 11.750000 0.111085
6.568271 11.800000 0.105225
6.568271 11.850000 0.099361
6.568271 11.900000 0.093501
6.568271 11.950000 0.087909
6.568271 12.000000 0.082318
6.568271 12.050000 0.076726
6.568271 12.100000 0.071134
6.568271 12.150000 0.065947
6.568271 12.200000 0.060759
6.568271 12.250000 0.055573
6.568271 12.300000 0.050384
6.568271 12.350000 0.045880
6.568271 12.400000 0.041378
6.529297 11.000000 0.202540
6.529297 11.050000 0.196395
6.529297 11.100000 0.190250
6.529297 11.150000 0.184088
6.529297 11.200000 0.177927
6.529297 11.250000 0.171766
6.529297 11.300000 0.165606
6.529297 11.350000 0.159465
6.529297 11.400000 0.153322
6.529297 11.450000 0.147182
6.529297 11.500000 0.141040
6.529297 11.550000 0.134973
6.529297 11.600000 0.128905
6.529297 11.650000 0.122839
6.529297 11.700000 0.116772
6.529297 11.750000 0.110862
6.529297 11.800000 0.104951
6.529297 11.850000 0.099040
6.529297 11.900000 0.093129
6.529297 11.950000 0.087493
6.529297 12.000000 0.081854
6.529297 12.050000 0.076218
6.529297 12.100000 0.070578
6.529297 12.150000 0.065350
6.529297 12.200000 0.060120
6.529297 12.250000 0.054889
6.529297 12.300000 0.049660
6.529297 12.350000 0.045114
6.529297 12.400000 0.040566
6.529297 12.450000 0.036019
6.490323 11.000000 0.203190
6.490323 11.050000 0.196975
6.490323 11.100000 0.190762
6.490323 11.150000 0.184538
6.490323 11.200000 0.178315
6.490323 11.250000 0.172091
6.490323 11.300000 0.165868
6.490323 11.350000 0.159670
6.490323 11.400000 0.153473
6.490323 11.450000 0.147275
6.490323 11.500000 0.141075
6.490323 11.550000 0.134956
6.490323 11.600000 0.128836
6.490323 11.650000 0.122717
6.490323 11.700000 0.116597
6.490323 11.750000 0.110637
6.490323 11.800000 0.104677
6.490323 11.850000 0.098719
6.490323 11.900000 0.092759
6.490323 11.950000 0.087075
6.490323 12.000000 0.081393
6.490323 12.050000 0.075709
6.490323 12.100000 0.070025
6.490323 12.150000 0.064752
6.490323 12.200000 0.059481
6.490323 12.250000 0.054208
6.490323 12.300000 0.048937
6.490323 12.350000 0.044345
6.490323 12.400000 0.039754
6.490323 12.450000 0.035164
6.451947 11.000000 0.201625
6.451947 11.050000 0.195342
6.451947 11.100000 0.189058
6.451947 11.150000 0.182780
6.451947 11.200000 0.176505
6.451947 11.250000 0.170230
6.451947 11.300000 0.163954
6.451947 11.350000 0.157720
6.451947 11.400000 0.151487
6.451947 11.450000 0.145255
6.451947 11.500000 0.139021
6.451947 11.550000 0.132884
6.451947 11.600000 0.126747
6.451947 11.650000 0.120609
6.451947 11.700000 0.114471
6.451947 11.750000 0.108510
6.451947 11.800000 0.102546
6.451947 11.850000 0.096584
6.451947 11.900000 0.090622
6.451947 11.950000 0.084949
6.451947 12.000000 0.079273
6.451947 12.050000 0.073600
6.451947 12.100000 0.067926
6.451947 12.150000 0.062672
6.451947 12.200000 0.057420
6.451947 12.250000 0.052166
6.451947 12.300000 0.046912
6.451947 12.350000 0.042344
6.451947 12.400000 0.037774
6.451947 12.450000 0.033205
6.413572 11.000000 0.200062
6.413572 11.050000 0.193709
6.413572 11.100000 0.187354
6.413572 11.150000 0.181024
6.413572 11.200000 0.174695
6.413572 11.250000 0.168367
6.413572 11.300000 0.162038
6.413572 11.350000 0.155770
6.413572 11.400000 0.149502
6.413572 11.450000 0.143235
6.413572 11.500000 0.136967
6.413572 11.550000 0.130812
6.413572 11.600000 0.124657
6.413572 11.650000 0.118502
6.413572 11.700000 0.112346
6.413572 11.750000 0.106380
