#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
7.522556 12.050000 7.201681
7.522556 12.100000 7.376576
7.478440 11.000000 3.210424
7.478440 11.050000 3.415557
7.478440 11.100000 3.620689
7.478440 11.150000 3.821290
7.478440 11.200000 4.021892
7.478440 11.250000 4.222494
7.478440 11.300000 4.423096
7.478440 11.350000 4.618200
7.478440 11.400000 4.813304
7.478440 11.450000 5.008408
7.478440 11.500000 5.203513
7.478440 11.550000 5.392207
7.478440 11.600000 5.580901
7.478440 11.650000 5.769596
7.478440 11.700000 5.958290
7.478440 11.750000 6.139827
7.478440 11.800000 6.321364
7.478440 11.850000 6.502900
7.478440 11.900000 6.684437
7.478440 11.950000 6.858433
7.478440 12.000000 7.032430
7.478440 12.050000 7.206426
7.478440 12.100000 7.380422
7.435002 11.000000 3.232537
7.435002 11.050000 3.436621
7.435002 11.100000 3.640706
7.435002 11.150000 3.840290
7.435002 11.200000 4.039874
7.435002 11.250000 4.239458
7.435002 11.300000 4.439042
7.435002 11.350000 4.633167
7.435002 11.400000 4.827292
7.435002 11.450000 5.021418
7.435002 11.500000 5.215543
7.435002 11.550000 5.403305
7.435002 11.600000 5.591067
7.435002 11.650000 5.778828
7.435002 11.700000 5.966590
7.435002 11.750000 6.147247
7.435002 11.800000 6.327903
7.435002 11.850000 6.508560
7.435002 11.900000 6.689216
7.435002 11.950000 6.862376
7.435002 12.000000 7.035536
7.435002 12.050000 7.208696
7.435002 12.100000 7.381856
7.435002 12.150000 7.547205
7.391565 11.000000 3.254649
7.391565 11.050000 3.457686
7.391565 11.100000 3.660723
7.391565 11.150000 3.859289
7.391565 11.200000 4.057855
7.391565 11.250000 4.256422
7.391565 11.300000 4.454988
7.391565 11.350000 4.648134
7.391565 11.400000 4.841280
7.391565 11.450000 5.034427
7.391565 11.500000 5.227573
7.391565 11.550000 5.414402
7.391565 11.600000 5.601232
7.391565 11.650000 5.788061
7.391565 11.700000 5.974890
7.391565 11.750000 6.154666
7.391565 11.800000 6.334443
7.391565 11.850000 6.514219
7.391565 11.900000 6.693995
7.391565 11.950000 6.866319
7.391565 12.000000 7.038642
7.391565 12.050000 7.210966
7.391565 12.100000 7.383289
7.391565 12.150000 7.547841
7.348127 11.000000 3.276761
7.348127 11.050000 3.478750
7.348127 11.100000 3.680740
7.348127 11.150000 3.878288
7.348127 11.200000 4.075837
7.348127 11.250000 4.273385
7.348127 11.300000 4.470934
7.348127 11.350000 4.663101
7.348127 11.400000 4.855269
7.348127 11.450000 5.047436
7.348127 11.500000 5.239603
7.348127 11.550000 5.425500
7.348127 11.600000 5.611397
7.348127 11.650000 5.797294
7.348127 11.700000 5.983190
7.348127 11.750000 6.162086
7.348127 11.800000 6.340982
7.348127 11.850000 6.519878
7.348127 11.900000 6.698774
7.348127 11.950000 6.870261
7.348127 12.000000 7.041748
7.348127 12.050000 7.213236
7.348127 12.100000 7.384723
7.348127 12.150000 7.548478
7.305357 11.000000 3.305400
7.305357 11.050000 3.506451
7.305357 11.100000 3.707501
7.305357 11.150000 3.904131
7.305357 11.200000 4.100760
7.305357 11.250000 4.297390
7.305357 11.300000 4.494019
7.305357 11.350000 4.685295
7.305357 11.400000 4.876570
7.305357 11.450000 5.067846
7.305357 11.500000 5.259122
7.305357 11.550000 5.444163
7.305357 11.600000 5.629204
7.305357 11.650000 5.814246
7.305357 11.700000 5.999287
7.305357 11.750000 6.177370
7.305357 11.800000 6.355454
7.305357 11.850000 6.533537
7.305357 11.900000 6.711620
7.305357 11.950000 6.882331
7.305357 12.000000 7.053042
7.305357 12.050000 7.223753
7.305357 12.100000 7.394464
7.305357 12.150000 7.557495
7.262586 11.000000 3.334040
7.262586 11.050000 3.534151
7.262586 11.100000 3.734263
7.262586 11.150000 3.929973
7.262586 11.200000 4.125683
7.262586 11.250000 4.321394
7.262586 11.300000 4.517104
7.262586 11.350000 4.707488
7.262586 11.400000 4.897872
7.262586 11.450000 5.088256
7.262586 11.500000 5.278640
7.262586 11.550000 5.462826
7.262586 11.600000 5.647012
7.262586 11.650000 5.831198
7.262586 11.700000 6.015384
7.262586 11.750000 6.192654
7.262586 11.800000 6.369925
7.262586 11.850000 6.547196
7.262586 11.900000 6.724466
7.262586 11.950000 6.894401
7.262586 12.000000 7.064335
7.262586 12.050000 7.234270
7.262586 12.100000 7.404204
7.262586 12.150000 7.566513
7.262586 12.200000 7.728822
7.219816 11.000000 3.362679
7.219816 11.050000 3.561852
7.219816 11.100000 3.761024
7.219816 11.150000 3.955815
7.219816 11.200000 4.150607
7.219816 11.250000 4.345398
7.219816 11.300000 4.540189
7.219816 11.350000 4.729681
7.219816 11.400000 4.919174
7.219816 11.450000 5.108666
7.219816 11.500000 5.298159
7.219816 11.550000 5.481489
7.219816 11.600000 5.664820
7.219816 11.650000 5.848150
7.219816 11.700000 6.031480
7.219816 11.750000 6.207938
7.219816 11.800000 6.384396
7.219816 11.850000 6.560854
7.219816 11.900000 6.737312
7.219816 11.950000 6.906470
7.219816 12.000000 7.075628
7.219816 12.050000 7.244786
7.219816 12.100000 7.413944
7.219816 12.150000 7.575531
7.219816 12.200000 7.737117
7.177703 11.000000 3.388232
7.177703 11.050000 3.586510
7.177703 11.100000 3.784787
7.177703 11.150000 3.978703
7.177703 11.200000 4.172619
7.177703 11.250000 4.366535
7.177703 11.300000 4.560451
7.177703 11.350000 4.749096
7.177703 11.400000 4.937741
7.177703 11.450000 5.126386
7.177703 11.500000 5.315032
7.177703 11.550000 5.497550
7.177703 11.600000 5.680068
7.177703 11.650000 5.862586
7.177703 11.700000 6.045104
7.177703 11.750000 6.220789
7.177703 11.800000 6.396475
7.177703 11.850000 6.572161
7.177703 11.900000 6.747847
7.177703 11.950000 6.916266
7.177703 12.000000 7.084686
7.177703 12.050000 7.253106
7.177703 12.100000 7.421526
7.177703 12.150000 7.582414
7.177703 12.200000 7.743302
7.135591 11.000000 3.413786
7.135591 11.050000 3.611167
7.135591 11.100000 3.808549
7.135591 11.150000 4.001590
7.135591 11.200000 4.194631
7.135591 11.250000 4.387672
7.135591 11.300000 4.580713
7.135591 11.350000 4.768511
7.135591 11.400000 4.956309
7.135591 11.450000 5.144107
7.135591 11.500000 5.331905
7.135591 11.550000 5.513610
7.135591 11.600000 5.695316
7.135591 11.650000 5.877021
7.135591 11.700000 6.058727
7.135591 11.750000 6.233640
7.135591 11.800000 6.408554
7.135591 11.850000 6.583467
7.135591 11.900000 6.758381
7.135591 11.950000 6.926063
7.135591 12.000000 7.093744
7.135591 12.050000 7.261426
7.135591 12.100000 7.429108
7.135591 12.150000 7.589298
7.135591 12.200000 7.749488
7.135591 12.250000 7.909678
7.093478 11.000000 3.439339
7.093478 11.050000 3.635825
7.093478 11.100000 3.832311
7.093478 11.150000 4.024477
7.093478 11.200000 4.216643
7.093478 11.250000 4.408809
7.093478 11.300000 4.600975
7.093478 11.350000 4.787925
7.093478 11.400000 4.974876
7.093478 11.450000 5.161827
7.093478 11.500000 5.348777
7.093478 11.550000 5.529670
7.093478 11.600000 5.710564
7.093478 11.650000 5.891457
7.093478 11.700000 6.072350
7.093478 11.750000 6.246491
7.093478 11.800000 6.420633
7.093478 11.850000 6.594774
7.093478 11.900000 6.768915
7.093478 11.950000 6.935859
7.093478 12.000000 7.102802
7.093478 12.050000 7.269746
7.093478 12.100000 7.436689
7.093478 12.150000 7.596181
7.093478 12.200000 7.755673
7.093478 12.250000 7.915165
7.052012 11.000000 3.460902
7.052012 11.050000 3.656528
7.052012 11.100000 3.852155
7.052012 11.150000 4.043484
7.052012 11.200000 4.234814
7.052012 11.250000 4.426143
7.052012 11.300000 4.617472
7.052012 11.350000 4.803616
7.052012 11.400000 4.989761
7.052012 11.450000 5.175905
7.052012 11.500000 5.362049
7.052012 11.550000 5.542171
7.052012 11.600000 5.722294
7.052012 11.650000 5.902416
7.052012 11.700000 6.082539
7.052012 11.750000 6.255949
7.052012 11.800000 6.429359
7.052012 11.850000 6.602769
7.052012 11.900000 6.776179
7.052012 11.950000 6.942425
7.052012 12.000000 7.108671
7.052012 12.050000 7.274917
7.052012 12.100000 7.441163
7.052012 12.150000 7.599984
7.052012 12.200000 7.758806
7.052012 12.250000 7.917628
7.010547 11.000000 3.482465
7.010547 11.050000 3.677231
7.010547 11.100000 3.871998
7.010547 11.150000 4.062491
7.010547 11.200000 4.252984
7.010547 11.250000 4.443477
7.010547 11.300000 4.633970
7.010547 11.350000 4.819308
7.010547 11.400000 5.004645
7.010547 11.450000 5.189983
7.010547 11.500000 5.375320
7.010547 11.550000 5.554672
7.010547 11.600000 5.734024
7.010547 11.650000 5.913375
7.010547 11.700000 6.092727
7.010547 11.750000 6.265406
7.010547 11.800000 6.438085
7.010547 11.850000 6.610764
7.010547 11.900000 6.783443
7.010547 11.950000 6.948992
7.010547 12.000000 7.114540
7.010547 12.050000 7.280088
7.010547 12.100000 7.445636
7.010547 12.150000 7.603788
7.010547 12.200000 7.761939
7.010547 12.250000 7.920091
6.969082 11.000000 3.504027
6.969082 11.050000 3.697934
6.969082 11.100000 3.891842
6.969082 11.150000 4.081498
6.969082 11.200000 4.271155
6.969082 11.250000 4.460811
6.969082 11.300000 4.650468
6.969082 11.350000 4.834999
6.969082 11.400000 5.019530
6.969082 11.450000 5.204061
6.969082 11.500000 5.388592
6.969082 11.550000 5.567173
6.969082 11.600000 5.745754
6.969082 11.650000 5.924335
6.969082 11.700000 6.102916
6.969082 11.750000 6.274864
6.969082 11.800000 6.446812
6.969082 11.850000 6.618760
6.969082 11.900000 6.790708
6.969082 11.950000 6.955558
6.969082 12.000000 7.120408
6.969082 12.050000 7.285259
6.969082 12.100000 7.450109
6.969082 12.150000 7.607591
6.969082 12.200000 7.765073
6.969082 12.250000 7.922554
6.969082 12.300000 8.080036
6.928253 11.000000 3.522066
6.928253 11.050000 3.715151
6.928253 11.100000 3.908236
6.928253 11.150000 4.097097
6.928253 11.200000 4.285958
6.928253 11.250000 4.474818
6.928253 11.300000 4.663679
6.928253 11.350000 4.847446
6.928253 11.400000 5.031214
6.928253 11.450000 5.214981
6.928253 11.500000 5.398748
6.928253 11.550000 5.576603
6.928253 11.600000 5.754458
6.928253 11.650000 5.932313
6.928253 11.700000 6.110168
6.928253 11.750000 6.281430
6.928253 11.800000 6.452691
6.928253 11.850000 6.623953
6.928253 11.900000 6.795215
6.928253 11.950000 6.959412
6.928253 12.000000 7.123610
6.928253 12.050000 7.287808
6.928253 12.100000 7.452005
6.928253 12.150000 7.608853
6.928253 12.200000 7.765701
6.928253 12.250000 7.922549
6.928253 12.300000 8.079397
6.887425 11.000000 3.540105
6.887425 11.050000 3.732368
6.887425 11.100000 3.924631
6.887425 11.150000 4.112696
6.887425 11.200000 4.300761
6.887425 11.250000 4.488826
6.887425 11.300000 4.676890
6.887425 11.350000 4.859894
6.887425 11.400000 5.042898
6.887425 11.450000 5.225901
6.887425 11.500000 5.408905
6.887425 11.550000 5.586034
6.887425 11.600000 5.763163
6.887425 11.650000 5.940291
6.887425 11.700000 6.117420
6.887425 11.750000 6.287995
6.887425 11.800000 6.458571
6.887425 11.850000 6.629146
6.887425 11.900000 6.799722
6.887425 11.950000 6.963267
6.887425 12.000000 7.126811
6.887425 12.050000 7.290356
6.887425 12.100000 7.453901
6.887425 12.150000 7.610116
6.887425 12.200000 7.766330
6.887425 12.250000 7.922545
6.887425 12.300000 8.078759
6.846597 11.000000 3.558143
6.846597 11.050000 3.749585
6.846597 11.100000 3.941026
6.846597 11.150000 4.128295
6.846597 11.200000 4.315564
6.846597 11.250000 4.502833
6.846597 11.300000 4.690102
6.846597 11.350000 4.872342
6.846597 11.400000 5.054582
6.846597 11.450000 5.236822
6.846597 11.500000 5.419062
6.846597 11.550000 5.595464
6.846597 11.600000 5.771867
6.846597 11.650000 5.948269
6.846597 11.700000 6.124672
6.846597 11.750000 6.294561
6.846597 11.800000 6.464450
6.846597 11.850000 6.634339
6.846597 11.900000 6.804229
6.846597 11.950000 6.967121
6.846597 12.000000 7.130013
6.846597 12.050000 7.292905
6.846597 12.100000 7.455797
6.846597 12.150000 7.611378
6.846597 12.200000 7.766959
6.846597 12.250000 7.922540
6.846597 12.300000 8.078120
6.846597 12.350000 8.225177
6.806396 11.000000 3.573020
6.806396 11.050000 3.763678
6.806396 11.100000 3.954335
6.806396 11.150000 4.140850
6.806396 11.200000 4.327364
6.806396 11.250000 4.513878
6.806396 11.300000 4.700392
6.806396 11.350000 4.881913
6.806396 11.400000 5.063433
6.806396 11.450000 5.244954
6.806396 11.500000 5.426474
6.806396 11.550000 5.602196
6.806396 11.600000 5.777919
6.806396 11.650000 5.953641
6.806396 11.700000 6.129363
6.806396 11.750000 6.298613
6.806396 11.800000 6.467863
6.806396 11.850000 6.637113
6.806396 11.900000 6.806363
6.806396 11.950000 6.968649
6.806396 12.000000 7.130936
6.806396 12.050000 7.293222
6.806396 12.100000 7.455509
6.806396 12.150000 7.610497
6.806396 12.200000 7.765486
6.806396 12.250000 7.920475
6.806396 12.300000 8.075463
6.806396 12.350000 8.221907
6.766195 11.000000 3.587896
6.766195 11.050000 3.777770
6.766195 11.100000 3.967644
6.766195 11.150000 4.153404
6.766195 11.200000 4.339164
6.766195 11.250000 4.524923
6.766195 11.300000 4.710683
6.766195 11.350000 4.891484
6.766195 11.400000 5.072285
6.766195 11.450000 5.253086
6.766195 11.500000 5.433886
6.766195 11.550000 5.608928
6.766195 11.600000 5.783970
6.766195 11.650000 5.959013
6.766195 11.700000 6.134055
6.766195 11.750000 6.302665
6.766195 11.800000 6.471276
6.766195 11.850000 6.639886
6.766195 11.900000 6.808497
6.766195 11.950000 6.970178
6.766195 12.000000 7.131859
6.766195 12.050000 7.293540
6.766195 12.100000 7.455221
6.766195 12.150000 7.609617
6.766195 12.200000 7.764013
6.766195 12.250000 7.918410
6.766195 12.300000 8.072806
6.766195 12.350000 8.218636
6.725995 11.000000 3.602772
6.725995 11.050000 3.791863
6.725995 11.100000 3.980953
6.725995 11.150000 4.165959
6.725995 11.200000 4.350964
6.725995 11.250000 4.535969
6.725995 11.300000 4.720974
6.725995 11.350000 4.901055
6.725995 11.400000 5.081136
6.725995 11.450000 5.261217
6.725995 11.500000 5.441299
6.725995 11.550000 5.615660
6.725995 11.600000 5.790022
6.725995 11.650000 5.964384
6.725995 11.700000 6.138746
6.725995 11.750000 6.306717
6.725995 11.800000 6.474688
6.725995 11.850000 6.642659
6.725995 11.900000 6.810631
6.725995 11.950000 6.971706
6.725995 12.000000 7.132782
6.725995 12.050000 7.293857
6.725995 12.100000 7.454933
6.725995 12.150000 7.608737
6.725995 12.200000 7.762541
6.725995 12.250000 7.916345
6.725995 12.300000 8.070149
6.725995 12.350000 8.215366
6.686412 11.000000 3.621371
6.686412 11.050000 3.809756
6.686412 11.100000 3.998140
6.686412 11.150000 4.182462
6.686412 11.200000 4.366784
6.686412 11.250000 4.551105
6.686412 11.300000 4.735427
6.686412 11.350000 4.914854
6.686412 11.400000 5.094280
6.686412 11.450000 5.273706
6.686412 11.500000 5.453132
6.686412 11.550000 5.626872
6.686412 11.600000 5.800611
6.686412 11.650000 5.974351
6.686412 11.700000 6.148091
6.686412 11.750000 6.315475
6.686412 11.800000 6.482859
6.686412 11.850000 6.650243
6.686412 11.900000 6.817627
6.686412 11.950000 6.978145
6.686412 12.000000 7.138662
6.686412 12.050000 7.299180
6.686412 12.100000 7.459697
6.686412 12.150000 7.612953
6.686412 12.200000 7.766208
6.686412 12.250000 7.919464
6.686412 12.300000 8.072719
6.686412 12.350000 8.217364
6.686412 12.400000 8.362009
6.646829 11.000000 3.639970
6.646829 11.050000 3.827648
6.646829 11.100000 4.015326
6.646829 11.150000 4.198965
6.646829 11.200000 4.382604
6.646829 11.250000 4.566242
6.646829 11.300000 4.749881
6.646829 11.350000 4.928652
6.646829 11.400000 5.107423
6.646829 11.450000 5.286194
6.646829 11.500000 5.464966
6.646829 11.550000 5.638083
6.646829 11.600000 5.811200
6.646829 11.650000 5.984318
6.646829 11.700000 6.157435
6.646829 11.750000 6.324232
6.646829 11.800000 6.491029
6.646829 11.850000 6.657826
6.646829 11.900000 6.824623
6.646829 11.950000 6.984583
6.646829 12.000000 7.144543
6.646829 12.050000 7.304502
6.646829 12.100000 7.464462
6.646829 12.150000 7.617169
6.646829 12.200000 7.769876
6.646829 12.250000 7.922582
6.646829 12.300000 8.075289
6.646829 12.350000 8.219362
6.646829 12.400000 8.363435
6.607246 11.000000 3.658569
6.607246 11.050000 3.845541
6.607246 11.100000 4.032513
6.607246 11.150000 4.215468
6.607246 11.200000 4.398424
6.607246 11.250000 4.581379
6.607246 11.300000 4.764334
6.607246 11.350000 4.942450
6.607246 11.400000 5.120567
6.607246 11.450000 5.298683
6.607246 11.500000 5.476799
6.607246 11.550000 5.649294
6.607246 11.600000 5.821790
6.607246 11.650000 5.994285
6.607246 11.700000 6.166780
6.607246 11.750000 6.332990
6.607246 11.800000 6.499200
6.607246 11.850000 6.665410
6.607246 11.900000 6.831620
6.607246 11.950000 6.991021
6.607246 12.000000 7.150423
6.607246 12.050000 7.309825
6.607246 12.100000 7.469227
6.607246 12.150000 7.621385
6.607246 12.200000 7.773543
6.607246 12.250000 7.925701
6.607246 12.300000 8.077859
6.607246 12.350000 8.221360
6.607246 12.400000 8.364861
6.568271 11.000000 3.676505
6.568271 11.050000 3.862814
6.568271 11.100000 4.049123
6.568271 11.150000 4.231437
6.568271 11.200000 4.413751
6.568271 11.250000 4.596065
6.568271 11.300000 4.778379
6.568271 11.350000 4.955881
6.568271 11.400000 5.133383
6.568271 11.450000 5.310884
6.568271 11.500000 5.488386
6.568271 11.550000 5.660297
6.568271 11.600000 5.832209
6.568271 11.650000 6.004120
6.568271 11.700000 6.176031
6.568271 11.750000 6.341689
6.568271 11.800000 6.507347
6.568271 11.850000 6.673006
6.568271 11.900000 6.838664
6.568271 11.950000 6.997540
6.568271 12.000000 7.156416
6.568271 12.050000 7.315292
6.568271 12.100000 7.474168
6.568271 12.150000 7.625805
6.568271 12.200000 7.777442
6.568271 12.250000 7.929079
6.568271 12.300000 8.080717
6.568271 12.350000 8.223666
6.568271 12.400000 8.366615
6.529297 11.000000 3.694442
6.529297 11.050000 3.880087
6.529297 11.100000 4.065733
6.529297 11.150000 4.247406
6.529297 11.200000 4.429079
6.529297 11.250000 4.610752
6.529297 11.300000 4.792424
6.529297 11.350000 4.969311
6.529297 11.400000 5.146199
6.529297 11.450000 5.323086
6.529297 11.500000 5.499973
6.529297 11.550000 5.671300
6.529297 11.600000 5.842628
6.529297 11.650000 6.013955
6.529297 11.700000 6.185282
6.529297 11.750000 6.350389
6.529297 11.800000 6.515495
6.529297 11.850000 6.680601
6.529297 11.900000 6.845708
6.529297 11.950000 7.004058
6.529297 12.000000 7.162409
6.529297 12.050000 7.320759
6.529297 12.100000 7.479110
6.529297 12.150000 7.630226
6.529297 12.200000 7.781342
6.529297 12.250000 7.932458
6.529297 12.300000 8.083574
6.529297 12.350000 8.225971
6.529297 12.400000 8.368369
6.529297 12.450000 8.510766
6.490323 11.000000 3.712378
6.490323 11.050000 3.897361
6.490323 11.100000 4.082343
6.490323 11.150000 4.263375
6.490323 11.200000 4.444406
6.490323 11.250000 4.625438
6.490323 11.300000 4.806469
6.490323 11.350000 4.982742
6.490323 11.400000 5.159014
6.490323 11.450000 5.335287
6.490323 11.500000 5.511560
6.490323 11.550000 5.682303
6.490323 11.600000 5.853047
6.490323 11.650000 6.023790
6.490323 11.700000 6.194534
6.490323 11.750000 6.359088
6.490323 11.800000 6.523643
6.490323 11.850000 6.688197
6.490323 11.900000 6.852752
6.490323 11.950000 7.010577
6.490323 12.000000 7.168401
6.490323 12.050000 7.326226
6.490323 12.100000 7.484051
6.490323 12.150000 7.634646
6.490323 12.200000 7.785241
6.490323 12.250000 7.935836
6.490323 12.300000 8.086431
6.490323 12.350000 8.228277
6.490323 12.400000 8.370123
6.490323 12.450000 8.511969
6.451947 11.000000 3.727112
6.451947 11.050000 3.911454
6.451947 11.100000 4.095797
6.451947 11.150000 4.276214
6.451947 11.200000 4.456630
6.451947 11.250000 4.637046
6.451947 11.300000 4.817463
6.451947 11.350000 4.993149
6.451947 11.400000 5.168835
6.451947 11.450000 5.344521
6.451947 11.500000 5.520208
6.451947 11.550000 5.690397
6.451947 11.600000 5.860586
6.451947 11.650000 6.030775
6.451947 11.700000 6.200964
6.451947 11.750000 6.364996
6.451947 11.800000 6.529028
6.451947 11.850000 6.693060
6.451947 11.900000 6.857092
6.451947 11.950000 7.014419
6.451947 12.000000 7.171747
6.451947 12.050000 7.329074
6.451947 12.100000 7.486401
6.451947 12.150000 7.636499
6.451947 12.200000 7.786596
6.451947 12.250000 7.936694
6.451947 12.300000 8.086792
6.451947 12.350000 8.228101
6.451947 12.400000 8.369411
6.451947 12.450000 8.510720
6.413572 11.000000 3.741845
6.413572 11.050000 3.925548
6.413572 11.100000 4.109251
6.413572 11.150000 4.289052
6.413572 11.200000 4.468854
6.413572 11.250000 4.648655
6.413572 11.300000 4.828456
6.413572 11.350000 5.003556
6.413572 11.400000 5.178656
6.413572 11.450000 5.353756
6.413572 11.500000 5.528856
6.413572 11.550000 5.698490
6.413572 11.600000 5.868125
6.413572 11.650000 6.037759
6.413572 11.700000 6.207394
