#Average star formation rate (SFR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(SFR)[Msun]
0.161552 11.400000 -0.035082
0.161552 11.450000 0.033229
0.161552 11.500000 0.101539
0.161552 11.550000 0.148767
0.161552 11.600000 0.195994
0.161552 11.650000 0.243222
0.161552 11.700000 0.290450
0.161552 11.750000 0.316285
0.161552 11.800000 0.342121
0.161552 11.850000 0.367956
0.161552 11.900000 0.393791
0.161552 11.950000 0.402676
0.161552 12.000000 0.411561
0.161552 12.050000 0.420446
0.161552 12.100000 0.429331
0.161552 12.150000 0.426618
0.161552 12.200000 0.423906
0.161552 12.250000 0.421193
0.161552 12.300000 0.418481
0.161552 12.350000 0.408088
0.161552 12.400000 0.397695
0.161552 12.450000 0.387303
0.161552 12.500000 0.376910
0.161552 12.550000 0.361280
0.161552 12.600000 0.345649
0.161552 12.650000 0.330019
0.161552 12.700000 0.314389
0.161552 12.750000 0.295066
0.161552 12.800000 0.275744
0.161552 12.850000 0.256421
0.161552 12.900000 0.237098
0.161552 12.950000 0.215136
0.161552 13.000000 0.193174
0.161552 13.050000 0.171212
0.161552 13.100000 0.149250
0.161552 13.150000 0.125406
0.161552 13.200000 0.101562
0.161552 13.250000 0.077717
0.161552 13.300000 0.053873
0.161552 13.350000 0.028698
0.161552 13.400000 0.003524
0.161552 13.450000 -0.021651
0.161552 13.500000 -0.046826
0.161552 13.550000 -0.072930
0.161552 13.600000 -0.099034
0.161552 13.650000 -0.125138
0.161552 13.700000 -0.151242
0.161552 13.750000 -0.177989
0.161552 13.800000 -0.204737
0.161552 13.850000 -0.231484
0.161552 13.900000 -0.258232
0.161552 13.950000 -0.285421
0.161552 14.000000 -0.312611
0.161552 14.050000 -0.339800
0.161552 14.100000 -0.366990
0.161552 14.150000 -0.394481
0.161552 14.200000 -0.421972
0.161552 14.250000 -0.449463
0.161552 14.300000 -0.476955
0.161552 14.350000 -0.504651
0.161552 14.400000 -0.532348
0.161552 14.450000 -0.560045
0.161552 14.500000 -0.587741
0.161552 14.550000 -0.615577
0.161552 14.600000 -0.643413
0.161552 14.650000 -0.671249
0.161552 14.700000 -0.699085
0.161552 14.750000 -0.727015
0.161552 14.800000 -0.754945
0.161552 14.850000 -0.782875
0.161552 14.900000 -0.810805
0.161552 14.950000 -0.838799
0.155570 11.000000 -0.698851
0.155570 11.050000 -0.605760
0.155570 11.100000 -0.512668
0.155570 11.150000 -0.429219
0.155570 11.200000 -0.345771
0.155570 11.250000 -0.262322
0.155570 11.300000 -0.178874
0.155570 11.350000 -0.111084
0.155570 11.400000 -0.043294
0.155570 11.450000 0.024496
0.155570 11.500000 0.092286
0.155570 11.550000 0.139312
0.155570 11.600000 0.186338
0.155570 11.650000 0.233365
0.155570 11.700000 0.280391
0.155570 11.750000 0.306271
0.155570 11.800000 0.332150
0.155570 11.850000 0.358030
0.155570 11.900000 0.383910
0.155570 11.950000 0.392927
0.155570 12.000000 0.401943
0.155570 12.050000 0.410960
0.155570 12.100000 0.419977
0.155570 12.150000 0.417389
0.155570 12.200000 0.414802
0.155570 12.250000 0.412215
0.155570 12.300000 0.409628
0.155570 12.350000 0.399336
0.155570 12.400000 0.389044
0.155570 12.450000 0.378752
0.155570 12.500000 0.368460
0.155570 12.550000 0.352914
0.155570 12.600000 0.337368
0.155570 12.650000 0.321822
0.155570 12.700000 0.306276
0.155570 12.750000 0.287030
0.155570 12.800000 0.267785
0.155570 12.850000 0.248539
0.155570 12.900000 0.229293
0.155570 12.950000 0.207404
0.155570 13.000000 0.185515
0.155570 13.050000 0.163627
0.155570 13.100000 0.141738
0.155570 13.150000 0.117965
0.155570 13.200000 0.094191
0.155570 13.250000 0.070418
0.155570 13.300000 0.046645
0.155570 13.350000 0.021539
0.155570 13.400000 -0.003566
0.155570 13.450000 -0.028672
0.155570 13.500000 -0.053777
0.155570 13.550000 -0.079814
0.155570 13.600000 -0.105852
0.155570 13.650000 -0.131889
0.155570 13.700000 -0.157926
0.155570 13.750000 -0.184609
0.155570 13.800000 -0.211292
0.155570 13.850000 -0.237975
0.155570 13.900000 -0.264658
0.155570 13.950000 -0.291784
0.155570 14.000000 -0.318911
0.155570 14.050000 -0.346038
0.155570 14.100000 -0.373165
0.155570 14.150000 -0.400595
0.155570 14.200000 -0.428026
0.155570 14.250000 -0.455456
0.155570 14.300000 -0.482887
0.155570 14.350000 -0.510524
0.155570 14.400000 -0.538162
0.155570 14.450000 -0.565799
0.155570 14.500000 -0.593436
0.155570 14.550000 -0.621214
0.155570 14.600000 -0.648992
0.155570 14.650000 -0.676769
0.155570 14.700000 -0.704547
0.155570 14.750000 -0.732420
0.155570 14.800000 -0.760293
0.155570 14.850000 -0.788166
0.155570 14.900000 -0.816039
0.155570 14.950000 -0.843976
0.149588 11.000000 -0.701331
0.149588 11.050000 -0.609087
0.149588 11.100000 -0.516842
0.149588 11.150000 -0.434143
0.149588 11.200000 -0.351443
0.149588 11.250000 -0.268744
0.149588 11.300000 -0.186045
0.149588 11.350000 -0.118775
0.149588 11.400000 -0.051506
0.149588 11.450000 0.015764
0.149588 11.500000 0.083033
0.149588 11.550000 0.129858
0.149588 11.600000 0.176682
0.149588 11.650000 0.223507
0.149588 11.700000 0.270332
0.149588 11.750000 0.296256
0.149588 11.800000 0.322180
0.149588 11.850000 0.348105
0.149588 11.900000 0.374029
0.149588 11.950000 0.383177
0.149588 12.000000 0.392326
0.149588 12.050000 0.401474
0.149588 12.100000 0.410622
0.149588 12.150000 0.408160
0.149588 12.200000 0.405699
0.149588 12.250000 0.403237
0.149588 12.300000 0.400775
0.149588 12.350000 0.390584
0.149588 12.400000 0.380393
0.149588 12.450000 0.370201
0.149588 12.500000 0.360010
0.149588 12.550000 0.344549
0.149588 12.600000 0.329087
0.149588 12.650000 0.313626
0.149588 12.700000 0.298164
0.149588 12.750000 0.278995
0.149588 12.800000 0.259826
0.149588 12.850000 0.240656
0.149588 12.900000 0.221487
0.149588 12.950000 0.199672
0.149588 13.000000 0.177856
0.149588 13.050000 0.156041
0.149588 13.100000 0.134226
0.149588 13.150000 0.110523
0.149588 13.200000 0.086821
0.149588 13.250000 0.063119
0.149588 13.300000 0.039417
0.149588 13.350000 0.014380
0.149588 13.400000 -0.010656
0.149588 13.450000 -0.035693
0.149588 13.500000 -0.060729
0.149588 13.550000 -0.086699
0.149588 13.600000 -0.112670
0.149588 13.650000 -0.138640
0.149588 13.700000 -0.164611
0.149588 13.750000 -0.191229
0.149588 13.800000 -0.217847
0.149588 13.850000 -0.244465
0.149588 13.900000 -0.271083
0.149588 13.950000 -0.298148
0.149588 14.000000 -0.325212
0.149588 14.050000 -0.352276
0.149588 14.100000 -0.379340
0.149588 14.150000 -0.406710
0.149588 14.200000 -0.434080
0.149588 14.250000 -0.461449
0.149588 14.300000 -0.488819
0.149588 14.350000 -0.516397
0.149588 14.400000 -0.543975
0.149588 14.450000 -0.571553
0.149588 14.500000 -0.599131
0.149588 14.550000 -0.626851
0.149588 14.600000 -0.654570
0.149588 14.650000 -0.682290
0.149588 14.700000 -0.710010
0.149588 14.750000 -0.737825
0.149588 14.800000 -0.765641
0.149588 14.850000 -0.793457
0.149588 14.900000 -0.821273
0.149588 14.950000 -0.849154
0.143699 11.000000 -0.703566
0.143699 11.050000 -0.612201
0.143699 11.100000 -0.520836
0.143699 11.150000 -0.438913
0.143699 11.200000 -0.356991
0.143699 11.250000 -0.275069
0.143699 11.300000 -0.193147
0.143699 11.350000 -0.126423
0.143699 11.400000 -0.059699
0.143699 11.450000 0.007025
0.143699 11.500000 0.073749
0.143699 11.550000 0.120353
0.143699 11.600000 0.166957
0.143699 11.650000 0.213560
0.143699 11.700000 0.260164
0.143699 11.750000 0.286126
0.143699 11.800000 0.312088
0.143699 11.850000 0.338049
0.143699 11.900000 0.364011
0.143699 11.950000 0.373297
0.143699 12.000000 0.382583
0.143699 12.050000 0.391868
0.143699 12.100000 0.401154
0.143699 12.150000 0.398828
0.143699 12.200000 0.396502
0.143699 12.250000 0.394176
0.143699 12.300000 0.391850
0.143699 12.350000 0.381768
0.143699 12.400000 0.371686
0.143699 12.450000 0.361605
0.143699 12.500000 0.351523
0.143699 12.550000 0.336151
0.143699 12.600000 0.320780
0.143699 12.650000 0.305408
0.143699 12.700000 0.290036
0.143699 12.750000 0.270946
0.143699 12.800000 0.251856
0.143699 12.850000 0.232766
0.143699 12.900000 0.213676
0.143699 12.950000 0.191934
0.143699 13.000000 0.170192
0.143699 13.050000 0.148451
0.143699 13.100000 0.126709
0.143699 13.150000 0.103077
0.143699 13.200000 0.079445
0.143699 13.250000 0.055813
0.143699 13.300000 0.032181
0.143699 13.350000 0.007212
0.143699 13.400000 -0.017758
0.143699 13.450000 -0.042727
0.143699 13.500000 -0.067696
0.143699 13.550000 -0.093602
0.143699 13.600000 -0.119508
0.143699 13.650000 -0.145413
0.143699 13.700000 -0.171319
0.143699 13.750000 -0.197875
0.143699 13.800000 -0.224431
0.143699 13.850000 -0.250987
0.143699 13.900000 -0.277543
0.143699 13.950000 -0.304548
0.143699 14.000000 -0.331552
0.143699 14.050000 -0.358557
0.143699 14.100000 -0.385561
0.143699 14.150000 -0.412873
0.143699 14.200000 -0.440184
0.143699 14.250000 -0.467496
0.143699 14.300000 -0.494808
0.143699 14.350000 -0.522329
0.143699 14.400000 -0.549851
0.143699 14.450000 -0.577373
0.143699 14.500000 -0.604894
0.143699 14.550000 -0.632559
0.143699 14.600000 -0.660223
0.143699 14.650000 -0.687888
0.143699 14.700000 -0.715552
0.143699 14.750000 -0.743314
0.143699 14.800000 -0.771076
0.143699 14.850000 -0.798837
0.143699 14.900000 -0.826599
0.143699 14.950000 -0.854426
0.137809 11.000000 -0.705801
0.137809 11.050000 -0.615315
0.137809 11.100000 -0.524829
0.137809 11.150000 -0.443684
0.137809 11.200000 -0.362539
0.137809 11.250000 -0.281394
0.137809 11.300000 -0.200249
0.137809 11.350000 -0.134070
0.137809 11.400000 -0.067891
0.137809 11.450000 -0.001713
0.137809 11.500000 0.064466
0.137809 11.550000 0.110848
0.137809 11.600000 0.157231
0.137809 11.650000 0.203614
0.137809 11.700000 0.249996
0.137809 11.750000 0.275995
0.137809 11.800000 0.301995
0.137809 11.850000 0.327994
0.137809 11.900000 0.353993
0.137809 11.950000 0.363416
0.137809 12.000000 0.372839
0.137809 12.050000 0.382263
0.137809 12.100000 0.391686
0.137809 12.150000 0.389495
0.137809 12.200000 0.387305
0.137809 12.250000 0.385115
0.137809 12.300000 0.382924
0.137809 12.350000 0.372952
0.137809 12.400000 0.362980
0.137809 12.450000 0.353008
0.137809 12.500000 0.343036
0.137809 12.550000 0.327754
0.137809 12.600000 0.312472
0.137809 12.650000 0.297190
0.137809 12.700000 0.281908
0.137809 12.750000 0.262898
0.137809 12.800000 0.243887
0.137809 12.850000 0.224876
0.137809 12.900000 0.205865
0.137809 12.950000 0.184197
0.137809 13.000000 0.162528
0.137809 13.050000 0.140860
0.137809 13.100000 0.119192
0.137809 13.150000 0.095630
0.137809 13.200000 0.072068
0.137809 13.250000 0.048506
0.137809 13.300000 0.024945
0.137809 13.350000 0.000043
0.137809 13.400000 -0.024859
0.137809 13.450000 -0.049761
0.137809 13.500000 -0.074663
0.137809 13.550000 -0.100504
0.137809 13.600000 -0.126345
0.137809 13.650000 -0.152187
0.137809 13.700000 -0.178028
0.137809 13.750000 -0.204522
0.137809 13.800000 -0.231016
0.137809 13.850000 -0.257510
0.137809 13.900000 -0.284004
0.137809 13.950000 -0.310948
0.137809 14.000000 -0.337893
0.137809 14.050000 -0.364837
0.137809 14.100000 -0.391782
0.137809 14.150000 -0.419035
0.137809 14.200000 -0.446289
0.137809 14.250000 -0.473543
0.137809 14.300000 -0.500796
0.137809 14.350000 -0.528262
0.137809 14.400000 -0.555727
0.137809 14.450000 -0.583192
0.137809 14.500000 -0.610657
0.137809 14.550000 -0.638267
0.137809 14.600000 -0.665876
0.137809 14.650000 -0.693486
0.137809 14.700000 -0.721095
0.137809 14.750000 -0.748803
0.137809 14.800000 -0.776510
0.137809 14.850000 -0.804218
0.137809 14.900000 -0.831925
0.137809 14.950000 -0.859699
0.131919 11.000000 -0.708036
0.131919 11.050000 -0.618429
0.131919 11.100000 -0.528822
0.131919 11.150000 -0.448454
0.131919 11.200000 -0.368086
0.131919 11.250000 -0.287718
0.131919 11.300000 -0.207350
0.131919 11.350000 -0.141717
0.131919 11.400000 -0.076084
0.131919 11.450000 -0.010451
0.131919 11.500000 0.055182
0.131919 11.550000 0.101344
0.131919 11.600000 0.147505
0.131919 11.650000 0.193667
0.131919 11.700000 0.239828
0.131919 11.750000 0.265865
0.131919 11.800000 0.291902
0.131919 11.850000 0.317938
0.131919 11.900000 0.343975
0.131919 11.950000 0.353536
0.131919 12.000000 0.363096
0.131919 12.050000 0.372657
0.131919 12.100000 0.382218
0.131919 12.150000 0.380163
0.131919 12.200000 0.378108
0.131919 12.250000 0.376054
0.131919 12.300000 0.373999
0.131919 12.350000 0.364137
0.131919 12.400000 0.354274
0.131919 12.450000 0.344412
0.131919 12.500000 0.334549
0.131919 12.550000 0.319357
0.131919 12.600000 0.304165
0.131919 12.650000 0.288973
0.131919 12.700000 0.273781
0.131919 12.750000 0.254849
0.131919 12.800000 0.235917
0.131919 12.850000 0.216985
0.131919 12.900000 0.198053
0.131919 12.950000 0.176459
0.131919 13.000000 0.154864
0.131919 13.050000 0.133270
0.131919 13.100000 0.111675
0.131919 13.150000 0.088184
0.131919 13.200000 0.064692
0.131919 13.250000 0.041200
0.131919 13.300000 0.017708
0.131919 13.350000 -0.007126
0.131919 13.400000 -0.031961
0.131919 13.450000 -0.056795
0.131919 13.500000 -0.081630
0.131919 13.550000 -0.107407
0.131919 13.600000 -0.133183
0.131919 13.650000 -0.158960
0.131919 13.700000 -0.184736
0.131919 13.750000 -0.211168
0.131919 13.800000 -0.237600
0.131919 13.850000 -0.264032
0.131919 13.900000 -0.290464
0.131919 13.950000 -0.317348
0.131919 14.000000 -0.344233
0.131919 14.050000 -0.371117
0.131919 14.100000 -0.398002
0.131919 14.150000 -0.425198
0.131919 14.200000 -0.452394
0.131919 14.250000 -0.479589
0.131919 14.300000 -0.506785
0.131919 14.350000 -0.534194
0.131919 14.400000 -0.561603
0.131919 14.450000 -0.589012
0.131919 14.500000 -0.616420
0.131919 14.550000 -0.643975
0.131919 14.600000 -0.671529
0.131919 14.650000 -0.699083
0.131919 14.700000 -0.726638
0.131919 14.750000 -0.754291
0.131919 14.800000 -0.781945
0.131919 14.850000 -0.809598
0.131919 14.900000 -0.837251
0.131919 14.950000 -0.864972
0.126120 11.000000 -0.709978
0.126120 11.050000 -0.621283
0.126120 11.100000 -0.532588
0.126120 11.150000 -0.453027
0.126120 11.200000 -0.373465
0.126120 11.250000 -0.293904
0.126120 11.300000 -0.214343
0.126120 11.350000 -0.149283
0.126120 11.400000 -0.084223
0.126120 11.450000 -0.019163
0.126120 11.500000 0.045897
0.126120 11.550000 0.091814
0.126120 11.600000 0.137731
0.126120 11.650000 0.183648
0.126120 11.700000 0.229565
0.126120 11.750000 0.255629
0.126120 11.800000 0.281692
0.126120 11.850000 0.307755
0.126120 11.900000 0.333818
0.126120 11.950000 0.343519
0.126120 12.000000 0.353221
0.126120 12.050000 0.362922
0.126120 12.100000 0.372624
0.126120 12.150000 0.370715
0.126120 12.200000 0.368806
0.126120 12.250000 0.366897
0.126120 12.300000 0.364988
0.126120 12.350000 0.355245
0.126120 12.400000 0.345501
0.126120 12.450000 0.335758
0.126120 12.500000 0.326014
0.126120 12.550000 0.310918
0.126120 12.600000 0.295822
0.126120 12.650000 0.280726
0.126120 12.700000 0.265630
0.126120 12.750000 0.246780
0.126120 12.800000 0.227930
0.126120 12.850000 0.209081
0.126120 12.900000 0.190231
0.126120 12.950000 0.168711
0.126120 13.000000 0.147191
0.126120 13.050000 0.125671
0.126120 13.100000 0.104150
0.126120 13.150000 0.080728
0.126120 13.200000 0.057306
0.126120 13.250000 0.033883
0.126120 13.300000 0.010461
0.126120 13.350000 -0.014308
0.126120 13.400000 -0.039077
0.126120 13.450000 -0.063846
0.126120 13.500000 -0.088615
0.126120 13.550000 -0.114329
0.126120 13.600000 -0.140044
0.126120 13.650000 -0.165758
0.126120 13.700000 -0.191472
0.126120 13.750000 -0.217844
0.126120 13.800000 -0.244217
0.126120 13.850000 -0.270589
0.126120 13.900000 -0.296961
0.126120 13.950000 -0.323789
0.126120 14.000000 -0.350616
0.126120 14.050000 -0.377444
0.126120 14.100000 -0.404271
0.126120 14.150000 -0.431412
0.126120 14.200000 -0.458553
0.126120 14.250000 -0.485694
0.126120 14.300000 -0.512834
0.126120 14.350000 -0.540190
0.126120 14.400000 -0.567545
0.126120 14.450000 -0.594901
0.126120 14.500000 -0.622256
0.126120 14.550000 -0.649759
0.126120 14.600000 -0.677261
0.126120 14.650000 -0.704763
0.126120 14.700000 -0.732266
0.126120 14.750000 -0.759868
0.126120 14.800000 -0.787471
0.126120 14.850000 -0.815073
0.126120 14.900000 -0.842676
0.126120 14.950000 -0.870347
0.120321 11.000000 -0.711920
0.120321 11.050000 -0.624137
0.120321 11.100000 -0.536353
0.120321 11.150000 -0.457599
0.120321 11.200000 -0.378845
0.120321 11.250000 -0.300090
0.120321 11.300000 -0.221336
0.120321 11.350000 -0.156849
0.120321 11.400000 -0.092362
0.120321 11.450000 -0.027875
0.120321 11.500000 0.036612
0.120321 11.550000 0.082285
0.120321 11.600000 0.127957
0.120321 11.650000 0.173630
0.120321 11.700000 0.219302
0.120321 11.750000 0.245392
0.120321 11.800000 0.271481
0.120321 11.850000 0.297571
0.120321 11.900000 0.323660
0.120321 11.950000 0.333503
0.120321 12.000000 0.343345
0.120321 12.050000 0.353187
0.120321 12.100000 0.363030
0.120321 12.150000 0.361266
0.120321 12.200000 0.359503
0.120321 12.250000 0.357740
0.120321 12.300000 0.355977
0.120321 12.350000 0.346353
0.120321 12.400000 0.336728
0.120321 12.450000 0.327104
0.120321 12.500000 0.317479
0.120321 12.550000 0.302479
0.120321 12.600000 0.287479
0.120321 12.650000 0.272479
0.120321 12.700000 0.257479
0.120321 12.750000 0.238711
0.120321 12.800000 0.219944
0.120321 12.850000 0.201176
0.120321 12.900000 0.182409
0.120321 12.950000 0.160963
0.120321 13.000000 0.139517
0.120321 13.050000 0.118071
0.120321 13.100000 0.096625
0.120321 13.150000 0.073272
0.120321 13.200000 0.049919
0.120321 13.250000 0.026566
0.120321 13.300000 0.003213
0.120321 13.350000 -0.021490
0.120321 13.400000 -0.046194
0.120321 13.450000 -0.070897
0.120321 13.500000 -0.095600
0.120321 13.550000 -0.121252
0.120321 13.600000 -0.146904
0.120321 13.650000 -0.172556
0.120321 13.700000 -0.198208
0.120321 13.750000 -0.224521
0.120321 13.800000 -0.250833
0.120321 13.850000 -0.277146
0.120321 13.900000 -0.303459
0.120321 13.950000 -0.330229
0.120321 14.000000 -0.357000
0.120321 14.050000 -0.383770
0.120321 14.100000 -0.410541
0.120321 14.150000 -0.437627
0.120321 14.200000 -0.464712
0.120321 14.250000 -0.491798
0.120321 14.300000 -0.518884
0.120321 14.350000 -0.546186
0.120321 14.400000 -0.573488
0.120321 14.450000 -0.600790
0.120321 14.500000 -0.628093
0.120321 14.550000 -0.655543
0.120321 14.600000 -0.682993
0.120321 14.650000 -0.710444
0.120321 14.700000 -0.737894
0.120321 14.750000 -0.765446
0.120321 14.800000 -0.792997
0.120321 14.850000 -0.820549
0.120321 14.900000 -0.848100
0.120321 14.950000 -0.875721
0.114522 11.000000 -0.713862
0.114522 11.050000 -0.626990
0.114522 11.100000 -0.540118
0.114522 11.150000 -0.462171
0.114522 11.200000 -0.384224
0.114522 11.250000 -0.306276
0.114522 11.300000 -0.228329
0.114522 11.350000 -0.164415
0.114522 11.400000 -0.100501
0.114522 11.450000 -0.036587
0.114522 11.500000 0.027327
0.114522 11.550000 0.072755
0.114522 11.600000 0.118183
0.114522 11.650000 0.163611
0.114522 11.700000 0.209039
0.114522 11.750000 0.235155
0.114522 11.800000 0.261271
0.114522 11.850000 0.287387
0.114522 11.900000 0.313503
0.114522 11.950000 0.323486
0.114522 12.000000 0.333469
0.114522 12.050000 0.343452
0.114522 12.100000 0.353436
0.114522 12.150000 0.351818
0.114522 12.200000 0.350201
0.114522 12.250000 0.348584
0.114522 12.300000 0.346966
0.114522 12.350000 0.337461
0.114522 12.400000 0.327955
0.114522 12.450000 0.318450
0.114522 12.500000 0.308944
0.114522 12.550000 0.294040
0.114522 12.600000 0.279136
0.114522 12.650000 0.264232
0.114522 12.700000 0.249328
0.114522 12.750000 0.230642
0.114522 12.800000 0.211957
0.114522 12.850000 0.193271
0.114522 12.900000 0.174586
0.114522 12.950000 0.153215
0.114522 13.000000 0.131843
0.114522 13.050000 0.110472
0.114522 13.100000 0.089100
0.114522 13.150000 0.065817
0.114522 13.200000 0.042533
0.114522 13.250000 0.019249
0.114522 13.300000 -0.004034
0.114522 13.350000 -0.028672
0.114522 13.400000 -0.053310
0.114522 13.450000 -0.077948
